Entry Name,SID,Item Group Name,Attribute 1 Name,Attribute 1 Option,Attribute 2 Name,Attribute 2 Option,Attribute 3 Name,Attribute 3 Option,Quantity,Unit,Min Level,Price,Value,Notes,Tags,Primary Folder,Subfolder-level1,Subfolder-level2,Subfolder-level3,Subfolder-level4,Photo1,Photo2,Photo3,Photo4,Photo5,Photo6,Photo7,Photo8,Barcode/QR1-Data,Barcode/QR1-Type,Barcode/QR2-Data,Barcode/QR2-Type,WO Date,Purchase date OverRide,Purchase Order Number,Work Order Number,Model/Part Number,Bar Code,Bar Code-BarcodeType,Sell price
"Bleach, 1 gallon",S73XAT0589,,,,,,,,12,units,,3.37,40.44,40-03850,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444759 4/12,,,https://lnk.sortly.co/v2/downloads/photo/v2_aMUXdSYrvs3EIVHakvtwTNTCpfsXx0-BniX77MfUe6W8JVLZ3LKyTw==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0589,com.sortly.sortlyLabel,22609000649,org.gs1.EAN-13,44663,,,,,1.00226E+13,org.ansi.Interleaved2of5,
"Cleaner, Window (per gallon)",S73XAT0609,,,,,,,,4,units,,7.8,31.2,40-04400,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444759 4/12,,,https://lnk.sortly.co/v2/downloads/photo/v2_21mWAV6YWh5uyCNCBgqRBzd5hRAO9KJc6BLHtxqEbXauX5RiQ91K9Q==,https://lnk.sortly.co/v2/downloads/photo/v2_GPoUyL3wisPvPo_6giR5TSFz1gjIZIu8nbImsBqD17j66ufafUcRcw==,,,,,,,sy://o2/x_qrcode_us/S73XAT0609,com.sortly.sortlyLabel,5728080 1gal,org.iso.Code128,44663,,,,,,,
Paper Towels 1 Roll,S73XAT0667,,,,,,,,48,units,,1.07,51.36,40-06125,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444759 4/12,,,https://lnk.sortly.co/v2/downloads/photo/v2_iaWYVBx5KybvWERGytp7UX0tsxIelr8MsKjo7SBINV4fsAdKf9Rq5A==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0667,com.sortly.sortlyLabel,5.0602E+13,org.ansi.Interleaved2of5,44663,,,,,,,
"Bags, Garbage 23x17x46 Regular",S73XAT0709,,,,,,,,5,units,,27.78,138.9,40-00600,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444767 4/11,,,https://lnk.sortly.co/v2/downloads/photo/v2_Yzc_BiMEaYq87ADIaQvlnOpioQobuS_oke1XTdD4aP-6veb1J3dH9Q==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0709,com.sortly.sortlyLabel,,,44662,,,,,,,37.5
"Bleach, 1 gallon",S73XAT0589,,,,,,,,3,units,,3.37,10.11,40-03850,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444767 4/11,,,https://lnk.sortly.co/v2/downloads/photo/v2__9f5lyClWnUnGBda0zkmP1SF-YQTHSwEVDm2sgj-TE_eQ9DMYn2amA==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0589,com.sortly.sortlyLabel,22609000649,org.gs1.EAN-13,44662,,,,,1.00226E+13,org.ansi.Interleaved2of5,
Deterg Cleaner Degreaser,S73XAT0635,,,,,,,,2,units,,3.9,7.8,40-04500,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444767 4/11,,,,,,,,,,,sy://o2/x_qrcode_us/S73XAT0635,com.sortly.sortlyLabel,,,44662,,,,,,,7.1
"Gloves, Latex Purple (...",S73XAT0626,,,,,,,,2,units,,10.35,20.7,40-04850,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444767 4/11,,,https://lnk.sortly.co/v2/downloads/photo/v2_OQpjuQHHIH9TxPkhNtW-1U1VWWYnePONme9QKFzqlxl35pT0GfFXqw==,,,,,,,,,,7.63584E+11,org.gs1.EAN-13,44662,,,,,,,
Paper Towels 1 Roll,S73XAT0667,,,,,,,,15,units,,1.07,16.05,40-06125,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444767 4/11,,,https://lnk.sortly.co/v2/downloads/photo/v2_kJlNoHreciFlG8JNZN-QO9YkjKaEotuZDqdhH9awX44RuKlJXShyTg==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0667,com.sortly.sortlyLabel,5.0602E+13,org.ansi.Interleaved2of5,44662,,,,,,,
"Bulbs, 75 watt frost white",S73XAT0457,,,,,,,,8,units,,0.45,3.6,20-00500,ELECTRIC,CoOp Deliveries,APRIL 2022 WO COOP,WO 444769 4/11,,,https://lnk.sortly.co/v2/downloads/photo/v2_eUw-VNWdBKUQzcYW1hRUUKMhGK69udfWG96aZbcXofjYEocm5vnrAw==,https://lnk.sortly.co/v2/downloads/photo/v2_gJ1b5hfQY54pxc3kcnFVqdI4TQi_WHpGiTAMvqhOEeYZrmIWhYLe5Q==,,,,,,,sy://o2/x_qrcode_us/S73XAT0457,com.sortly.sortlyLabel,6.53704E+11,org.gs1.EAN-13,44662,,,,,1.06537E+13,org.ansi.Interleaved2of5,
"Pipe Elbow 90, 12"" Roughbrass",S73XAT0503,,,,,,,,10,units,,10,100,35-01085,PLUMBING,CoOp Deliveries,APRIL 2022 WO COOP,WO 444769 4/11,,,https://lnk.sortly.co/v2/downloads/photo/v2_cC8BTn4KaN1IiX1g1xHwC5KdzRDn3-zjV7cphiDiqpbsGlyutD1I1A==,https://lnk.sortly.co/v2/downloads/photo/v2_CT_9B3DBYlS0u7gjimsth2tcf4XdatHkLssNzypIYzNhD1zqw-vN9Q==,,,,,,,sy://o2/x_qrcode_us/S73XAT0503,com.sortly.sortlyLabel,7.53274E+11,org.gs1.EAN-13,44662,,,,,,,13.5
"Paint, Zinser Mildew Perma White",S73XAT0484,,,,,,,,1,units,,29.95,29.95,30-02000,PAINT,CoOp Deliveries,APRIL 2022 WO COOP,WO 444794 4/11,,,,,,,,,,,,,,,,,,,,,,45
Bags Mattress Queen/King,S73XAT0598,,,,,,,,25,units,,3.53,88.25,40-00776,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444818 4/12,,,https://lnk.sortly.co/v2/downloads/photo/v2_XpVGFH9_DbrNJDVUVqzs1QVAoKx1_oe1eMNKrQZtInDwB1mrprZ4fA==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0598,com.sortly.sortlyLabel,7.35692E+11,org.gs1.EAN-13,44663,,,,,,,5.55
Bags Mattress Twin/Full,S73XAT0586,,,,,,,,30,units,,2.4,72,40-00775,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444818 4/12,,,https://lnk.sortly.co/v2/downloads/photo/v2_tSZJga1syw70qefiSv8rwSDLAldld_CckzfyumKqz7kYnm3wC6HqEw==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0586,com.sortly.sortlyLabel,7.35692E+11,org.gs1.EAN-13,44663,,,,,,,
"Bags, Clear Recycle 55 gal",S73XAT0574,,,,,,,,4,units,,16.64,66.56,40-00450,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444818 4/12,,,https://lnk.sortly.co/v2/downloads/photo/v2_IHXYZPjNuJtE7pl3O5tx4JLBkIFcgWMyo_fa0sqq3OKyihiYgg5a9g==,https://lnk.sortly.co/v2/downloads/photo/v2_SLMwqWlskSCXy5dbhxEtVd8OGflmC0YPBVSP65xDOdQcjWgC8ltKKg==,https://lnk.sortly.co/v2/downloads/photo/v2_IqcuMl49U517mTrZptQvbKtfY4Pi8AXRYoA1dYUr-a64Da6zhb47Kg==,https://lnk.sortly.co/v2/downloads/photo/v2_u4bmXfHTVCZemQIqQxnoE3RhuCAVeoSlmuy4zrppTy5CLcMSgiroLw==,,,,,sy://o2/x_qrcode_us/S73XAT0574,com.sortly.sortlyLabel,D34308/1.R.431,org.iso.Code128,44663,,,,,,,35.96
"Bags, Garbage 23x17x46 Regular",S73XAT0709,,,,,,,,7,units,,27.78,194.46,40-00600,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444818 4/12,,,https://lnk.sortly.co/v2/downloads/photo/v2_GgWRuXAWSYiEtN8db3WbiC26vkK2fremfVCQvBK1I2UDH9W7yxwrzg==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0709,com.sortly.sortlyLabel,,,44663,,,,,,,37.5
"Bleach, 1 gallon",S73XAT0589,,,,,,,,6,units,,3.37,20.22,40-03850,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444818 4/12,,,https://lnk.sortly.co/v2/downloads/photo/v2_3bhbutCxYv4tCPI71LZ8mAa26SU8A0WeK1vffdP1obo9bl6_GwuQQg==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0589,com.sortly.sortlyLabel,22609000649,org.gs1.EAN-13,44663,,,,,1.00226E+13,org.ansi.Interleaved2of5,
Delta Deck Faucet 100-DST Kitchen,S73XAT0498,,,,,,,,1,units,,93.5,93.5,35-00060,PLUMBING,CoOp Deliveries,APRIL 2022 WO COOP,WO 444841 4/12,,,,,,,,,,,,,,,44663,,,,,,,
Duo Strainers,S73XAT0505,,,,,,,,1,units,,2.98,2.98,35-00200,PLUMBING,CoOp Deliveries,APRIL 2022 WO COOP,WO 444841 4/12,,,https://lnk.sortly.co/v2/downloads/photo/v2_9eyTtAhCNfd7XeGjKzFMIdvT5xLRksUJVRgxH7tpLfLoUz1gDahF7g==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0505,com.sortly.sortlyLabel,7.30008E+11,org.gs1.EAN-13,44663,,,,,,,4.74
"P Trap, 2"" x 1 1/2"" RB trap (Kitchen)",S73XAT0525,,,,,,,,1,units,,17.27,17.27,35-01101,PLUMBING,CoOp Deliveries,APRIL 2022 WO COOP,WO 444841 4/12,,,https://lnk.sortly.co/v2/downloads/photo/v2_dVp6K3-uS0xYo9BSO9d3VvnQGh39avaV1CbfG_NhThcofs8EZJtOCw==,https://lnk.sortly.co/v2/downloads/photo/v2_iVGcRFA9hvS8mQDRa6Lz4_6o-5xEu8aWtXi6b56lBLScHIDCCgoWIg==,,,,,,,sy://o2/x_qrcode_us/S73XAT0525,com.sortly.sortlyLabel,7.53274E+11,org.gs1.EAN-13,44663,,,,,,,23.31
"Pipe Elbow 90, 18"" Roughbrass",S73XAT0518,,,,,,,,1,units,,5.14,5.14,35-01086,PLUMBING,CoOp Deliveries,APRIL 2022 WO COOP,WO 444841 4/12,,,https://lnk.sortly.co/v2/downloads/photo/v2_aC_TD2prPLcF29pyeLv8HZY4d-pKw59LJ8YvicoPRrzC8qaDDxppjw==,https://lnk.sortly.co/v2/downloads/photo/v2_T0ZicygT0Pt2P-Dq-nTvMzLAZuTd0W3h7FEuvGcR04mYzQuPlQiQJg==,https://lnk.sortly.co/v2/downloads/photo/v2_ZGacqX0bj6AIBKPHH_MRihBf7CQ6ik1B3rezHbO4qVEVLuY938PPng==,,,,,,sy://o2/x_qrcode_us/S73XAT0518,com.sortly.sortlyLabel,7.53274E+11,org.gs1.EAN-13,44663,,,,,,,
"Sink, Stainless Steel 25"" x 22""",S73XAT0520,,,,,,,,1,units,,31.5,31.5,35-01400,PLUMBING,CoOp Deliveries,APRIL 2022 WO COOP,WO 444841 4/12,,,https://lnk.sortly.co/v2/downloads/photo/v2_JXocCAnnk_qQtPToY7Q8oSdkjDa0rGjObgRwBSytSKeKLsrwLiDqJg==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0520,com.sortly.sortlyLabel,,,44663,,,,,,,
"Speedy Conn., flex 36""",S73XAT0523,,,,,,,,2,units,,3.59,7.18,35-01550,PLUMBING,CoOp Deliveries,APRIL 2022 WO COOP,WO 444841 4/12,,,https://lnk.sortly.co/v2/downloads/photo/v2_S97gdPzc_Iv-PgxPBxedMJq6nEKABfipKjr-sIqowByebQemgXnlvA==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0523,com.sortly.sortlyLabel,7.53275E+11,org.gs1.EAN-13,44663,,,,,,,4.85
"Tailpiece, 1 1/2 x 12 RB flange",S73XAT0528,,,,,,,,1,units,,4.16,4.16,35-01951,PLUMBING,CoOp Deliveries,APRIL 2022 WO COOP,WO 444841 4/12,,,https://lnk.sortly.co/v2/downloads/photo/v2_vqdzR42atJfNMvjr_LgT4EKwIq8bTkZefbrKmKozLw9K8wzNIaeTOQ==,https://lnk.sortly.co/v2/downloads/photo/v2_B9Xn7W6EGFEZWhg2Yf_3DcR13UtDCWgRW4_rfQrmRkt23qxTMjkYrw==,,,,,,,sy://o2/x_qrcode_us/S73XAT0528,com.sortly.sortlyLabel,7.53274E+11,org.gs1.EAN-13,44663,,,,,,,7.25
Combo Smoke Alarms 10yr,S73XAT0616,,,,,,,,1,units,,46.75,46.75,40-04225,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444850 4/12,,,https://lnk.sortly.co/v2/downloads/photo/v2_ryb0nFGzfDWANvqNUDLliJj9jTNfu_RP1flFEE1okAYvphq_A3UOIw==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0616,com.sortly.sortlyLabel,29054015006,org.gs1.EAN-13,44663,,,,,,,63.11
Combo Smoke Alarms 10yr,S73XAT0616,,,,,,,,1,units,,46.75,46.75,40-04225,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444851 4/12,,,https://lnk.sortly.co/v2/downloads/photo/v2_I8bqFXconlF5-SIkHsFDeaulDSWNjuRqPAq3rqjEIPuYYPYhNUAWNw==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0616,com.sortly.sortlyLabel,29054015006,org.gs1.EAN-13,44663,,,,,,,63.11
"Bags, Blue Recycle 55 gal",S73XAT0583,,,,,,,,2,units,,26.32,52.64,40-00350,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444855 4/13,,,https://lnk.sortly.co/v2/downloads/photo/v2_iiZmJBZ3yYT6V26hzj-e8pGFfY4D0v-KJ99B3M3H-ZoWa_zjLID20w==,https://lnk.sortly.co/v2/downloads/photo/v2_H60h5d6pImY_Dl4ammNOgwrfumlg4R1xkDwHwAEsaDC1QGrpq65UVg==,,,,,,,sy://o2/x_qrcode_us/S73XAT0583,com.sortly.sortlyLabel,,,44664,,,,3855125RBLU,,,35.53
"Bags, Clear Recycle 55 gal",S73XAT0574,,,,,,,,2,units,,16.64,33.28,40-00450,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444855 4/13,,,https://lnk.sortly.co/v2/downloads/photo/v2_84Dvkw9W2Wb7Smly0jmJD-jOAsMt0abr9WnjHYqlRZQY91wfLHz6Mg==,https://lnk.sortly.co/v2/downloads/photo/v2_NrcnRQgLk5GSAk46dS7wc28KCG6Hw8LDTEyIM_v604p7T-7GD__33Q==,https://lnk.sortly.co/v2/downloads/photo/v2_NPVJIrAyZ_3a2VGgMMfT4p9AlC83DEos4Bo-YJUPQ7LXlDmW3fDK5Q==,https://lnk.sortly.co/v2/downloads/photo/v2_LtZuF0xLILWnnHl3RumGe28QrPhpiQ-80MFfkbxKQBRBN-f3Uhae2g==,,,,,sy://o2/x_qrcode_us/S73XAT0574,com.sortly.sortlyLabel,D34308/1.R.431,org.iso.Code128,44664,,,,,,,35.96
"Bags, Garbage 23x17x46 Regular",S73XAT0709,,,,,,,,7,units,,27.78,194.46,40-00600,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444855 4/13,,,https://lnk.sortly.co/v2/downloads/photo/v2_vOdeAXLG__JfH0CfQkfRE0DH9wQpadBuZP5dlNKlqi5z2UjLEUmB0Q==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0709,com.sortly.sortlyLabel,,,44664,,,,,,,37.5
Combo Smoke Alarms 10yr,S73XAT0616,,,,,,,,3,units,,46.75,140.25,40-04225,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444855 4/13,,,https://lnk.sortly.co/v2/downloads/photo/v2_z6gAhVz1jLDI9tl7nh9kYwPRODRgRfU3iJItqfKzzrAZej8gEgzkWQ==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0616,com.sortly.sortlyLabel,29054015006,org.gs1.EAN-13,44664,,,,,,,63.11
"Deodorant, Lavender",S73XAT0634,,,,,,,,1,units,,30.72,30.72,40-04551,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444855 4/13,,,https://lnk.sortly.co/v2/downloads/photo/v2_eV_NWvJdSn4Z50eZdZtQAEQAp8srlVavYyAPnufmA_bc734srG1GTA==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0634,com.sortly.sortlyLabel,5724833 5gal,org.iso.Code128,44664,,,,,,,41.47
"Gloves, Latex Purple (...",S73XAT0626,,,,,,,,3,units,,10.35,31.05,40-04850,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444855 4/13,,,https://lnk.sortly.co/v2/downloads/photo/v2_t75kH9FYxeu3gEnARfbbt_Lz-X5WHjJs79S3uhbMIMQNs4hGjznMyA==,,,,,,,,,,7.63584E+11,org.gs1.EAN-13,44664,,,,,,,
Paper Towels 1 Roll,S73XAT0667,,,,,,,,30,units,,1.07,32.1,40-06125,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444855 4/13,,,https://lnk.sortly.co/v2/downloads/photo/v2_1XmkROs6UOPVtsd1JEeRvISvtj4p7_EWFerJ4CaeGki4IiojGyYfCQ==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0667,com.sortly.sortlyLabel,5.0602E+13,org.ansi.Interleaved2of5,44664,,,,,,,
"Rags, 25lb Box",S73XAT0682,,,,,,,,1,units,,15.49,15.49,40-06140,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444855 4/13,,,https://lnk.sortly.co/v2/downloads/photo/v2_sNtPltBeModyS1HN-nbh_k5IPPo5D9C7iPkbPJBCMEqopYbiA0D9FQ==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0682,com.sortly.sortlyLabel,,,44664,,,,,,,
"Bulbs, 4 ft fluors. 40 watt",S73XAT0692,,,,,,,,8,units,,1.85,14.8,20-00300,ELECTRIC,CoOp Deliveries,APRIL 2022 WO COOP,WO 444906 4/13,,,https://lnk.sortly.co/v2/downloads/photo/v2_HHF4w9gxvK8EMwxSmO3_8yQ0pi9XpDqV96ny3kp_Cz6QmxMqw7Q3rw==,https://lnk.sortly.co/v2/downloads/photo/v2_H6bc603pWZy6utH6w_hYF83mYVsClXuBEHO-XeJLp_tO3cE-HoPDfg==,,,,,,,,,6.53703E+11,org.gs1.EAN-13,44664,,,,,1.06537E+13,org.ansi.Interleaved2of5,
Duo Strainers,S73XAT0505,,,,,,,,2,units,,2.98,5.96,35-00200,PLUMBING,CoOp Deliveries,APRIL 2022 WO COOP,WO 444906 4/13,,,https://lnk.sortly.co/v2/downloads/photo/v2_Nq0VnO8ixDLE0Zr8T7ODndSiiwCdt0Ip37_25HUnsM3qKwYP7BGa7w==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0505,com.sortly.sortlyLabel,7.30008E+11,org.gs1.EAN-13,44664,,,,,,,4.74
"Bags, Blue Recycle 55 gal",S73XAT0583,,,,,,,,6,units,,26.32,157.92,40-00350,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444913,,,https://lnk.sortly.co/v2/downloads/photo/v2_sVP0MMD3ZWRRebjdtgf_OHEY5_xz_hg3Wc4VNSpGzv755VKQDa2BYg==,https://lnk.sortly.co/v2/downloads/photo/v2_8HO_dprgPqNRDNzyCmfPxISDkG7kNcCz9W7RN1w_SyfnjJ3nnPIFSw==,,,,,,,sy://o2/x_qrcode_us/S73XAT0583,com.sortly.sortlyLabel,,,,,,,3855125RBLU,,,35.53
"Bags, Garbage 23x17x46 Regular",S73XAT0709,,,,,,,,10,units,,27.78,277.8,40-00600,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444913,,,https://lnk.sortly.co/v2/downloads/photo/v2_1qqhXolftfX66Lwpbzj3mOtTVBtPNuoYbmy49go5k00QnnBiHDDdhA==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0709,com.sortly.sortlyLabel,,,,,,,,,,37.5
"Bleach, 1 gallon",S73XAT0710,,,,,,,,7,units,,3.37,23.59,40-03850,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444913,,,,,,,,,,,,,,,,,,,,,,
"Cleaner, Window (per gallon)",S73XAT0609,,,,,,,,4,units,,7.8,31.2,40-04400,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444913,,,https://lnk.sortly.co/v2/downloads/photo/v2_Ns6f8IjogY-1tkHX0D54la4fpxBdIdAOhz1HNE-0SPQGD9rA9T8D2A==,https://lnk.sortly.co/v2/downloads/photo/v2_Rwf15m0CJ8_-qfSFYlBk-4lBzzpPzGmL168etg7TAH_z_gQUXIVoWg==,,,,,,,sy://o2/x_qrcode_us/S73XAT0609,com.sortly.sortlyLabel,5728080 1gal,org.iso.Code128,,,,,,,,
"Deodorant, Lavender",S73XAT0634,,,,,,,,4,units,,30.72,122.88,40-04551,SUPER,CoOp Deliveries,APRIL 2022 WO COOP,WO 444913,,,https://lnk.sortly.co/v2/downloads/photo/v2_Z_7bvxMG_Fg0CsXht1bxa3i2arhD-xzYiJWONbV8WlJwBPe9sw1PRw==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0634,com.sortly.sortlyLabel,5724833 5gal,org.iso.Code128,,,,,,,,41.47
Hunter Ball Cocks,S73XAT0501,,,,,,,,3,units,,7.41,22.23,35-01000,PLUMBING,CoOp Deliveries,APRIL 2022 WO COOP,WO 444928 4/13,,,https://lnk.sortly.co/v2/downloads/photo/v2_S9hFvNLkU2gUkzq-kTWT9XN1jj6WMqqiVNGwFVYwaC9CrFECzr-vqA==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0501,com.sortly.sortlyLabel,39961000026,org.gs1.EAN-13,44664,,,,,,,12.72
"Paint, Linen white SG 5 Gallons",S73XAT0728,,,,,,,,3,units,,110,330,30-00680,,CoOp Deliveries,APRIL 2022 WO COOP,WO 444949 4/13,,,,,,,,,,,sy://o2/m_qrcode_us/S73XAT0728,com.sortly.sortlyLabel,,,44664,,,,,,,148.5
"Paint, Roller9""",S73XAT0479,,,,,,,,2,units,,2.5,5,30-00900,PAINT,CoOp Deliveries,APRIL 2022 WO COOP,WO 444949 4/13,,,https://lnk.sortly.co/v2/downloads/photo/v2_QtoSGiRVlt4N7x7d3x7SaSWVyBqp-wsnIxvWPUL8MIKZ-VvTHw_z-g==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0479,com.sortly.sortlyLabel,44359009628,org.gs1.EAN-13,44664,,,,,,,3.95
"Paint,#160 2 gallon (white)",S73XAT0478,,,,,,,,1,units,,44,44,30-00300,PAINT,CoOp Deliveries,APRIL 2022 WO COOP,WO 444949 4/13,,,https://lnk.sortly.co/v2/downloads/photo/v2_EHCeHHG2R3S8-Vkpi55qhyLAAWpAPncbja7H-Pf5TLP8tMljGfj34w==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0478,com.sortly.sortlyLabel,10701160026,org.gs1.EAN-13,44664,,,,,,,59.4
"Paint,Brush 3""",S73XAT0492,,,,,,,,2,units,,1.5,3,30-00210,PAINT,CoOp Deliveries,APRIL 2022 WO COOP,WO 444949 4/13,,,https://lnk.sortly.co/v2/downloads/photo/v2_WVDJopBBGbAPUfX-Q_J-JtNTTrGT2yBu7Rz4KMbNvp31V3zPETzdTA==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0492,com.sortly.sortlyLabel,1.00771E+13,org.ansi.Interleaved2of5,44664,,,,,77089150056,org.gs1.EAN-13,2.03
"Tape, Blue",S73XAT0493,,,,,,,,2,units,,8,16,30-01230,PAINT,CoOp Deliveries,APRIL 2022 WO COOP,WO 444949 4/13,,,https://lnk.sortly.co/v2/downloads/photo/v2_QeGRgtd2r0lST6Ll6z1XDTTm_fBu8eZVtwjjBielvAKbRGzLRqewIw==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0493,com.sortly.sortlyLabel,51115036835,org.gs1.EAN-13,44664,,,,,,,10.8
"Handles, Gerber Shower 1 Pair",S73XAT0494,,,,,,,,6,units,,2.98,17.88,35-00900,PLUMBING,CoOp Deliveries,APRIL 2022 WO COOP,WO 445013 4/14,,,https://lnk.sortly.co/v2/downloads/photo/v2_M6gb_CEuyVBAFqJQ3SxdMjQCskVuFYD4OIx3ms1nXqzC2z8Nt-ERqg==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0494,com.sortly.sortlyLabel,7.53274E+11,org.gs1.EAN-13,44664,,,,,,,4.02
"Primer, Zinser Mildew",S73XAT0516,,,,,,,,1,units,,35.95,35.95,30-01900,"PAINT, identify",CoOp Deliveries,APRIL 2022 WO COOP,WO 445013 4/14,,,,,,,,,,,,,,,44664,,,,,,,48.53
Shower Head ( water saving) plastic,S73XAT0527,,,,,,,,3,units,,2.62,7.86,35-01375,PLUMBING,CoOp Deliveries,APRIL 2022 WO COOP,WO 445013 4/14,,,https://lnk.sortly.co/v2/downloads/photo/v2_bR3KpJahALRTJNP0HPGIisddIZQhMWaZ_McF5ykF4xQ4cdhfm5pekg==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0527,com.sortly.sortlyLabel,7.53274E+11,org.gs1.EAN-13,44664,,,,,,,5.39
"Tailpiece, 1 1/2 x 12 RB flange",S73XAT0528,,,,,,,,3,units,,4.16,12.48,35-01951,PLUMBING,CoOp Deliveries,APRIL 2022 WO COOP,WO 445013 4/14,,,https://lnk.sortly.co/v2/downloads/photo/v2_HyBybP_xIA1cDGHpsp-Q1QEm906w5j7DVEOcXlr60pUA6qHq82EfEQ==,https://lnk.sortly.co/v2/downloads/photo/v2_XDhRLClOZ2qasgk30KuHAhlxv0G6r9fH5Q_IGnnF4e7anBka71ADnQ==,,,,,,,sy://o2/x_qrcode_us/S73XAT0528,com.sortly.sortlyLabel,7.53274E+11,org.gs1.EAN-13,44664,,,,,,,7.25
Slab door 34x80,S73XAT0024,,,,,,,,1,units,,80.99,80.99,10-00850,CARPENTRY,CoOp Deliveries,APRIL 2022 WO COOP,WO 445015 4/14,,,,,,,,,,,,,,,44664,,,,,,,
Cornerbead,S73XAT0019,,,,,,,,4,units,,6.59,26.36,10-00330,CARPENTRY,CoOp Deliveries,APRIL 2022 WO COOP,WO 445052 4/14,,,,,,,,,,,,,,,44664,,,,,,,8.9
Gerber Deck Faucet 43-431 (bathroom),S73XAT0540,,,,,,,,1,units,,139.5,139.5,35-00700,PLUMBING,CoOp Deliveries,APRIL 2022 WO COOP,WO 445052 4/14,,,https://lnk.sortly.co/v2/downloads/photo/v2_mCqRAwCoVWUnl8IzLS48FFGWt4e1laEfOe2b71p6Td8i6BkQps5ysw==,,,,,,,,sy://o2/x_qrcode_us/S73XAT0540,com.sortly.sortlyLabel,6.71053E+11,org.iso.Code128,44664,,,,,,,188.33
"P Trap, CP tube and traps 1 1/2"" (Bath)",S73XAT0508,,,,,,,,1,units,,10.19,10.19,35-01100,PLUMBING,CoOp Deliveries,APRIL 2022 WO COOP,WO 445052 4/14,,,https://lnk.sortly.co/v2/downloads/photo/v2_mUO3duxtyl-XyOqtyOB2XvxFsoFbo9osWw5EZ049h-FwbpLVrgKYNg==,https://lnk.sortly.co/v2/downloads/photo/v2_lotU3tJBPS-8ZE6-T2r0c-XZaTZIKjFKVwoMwpKMUsYo1o9uyS8poQ==,,,,,,,sy://o2/x_qrcode_us/S73XAT0508,com.sortly.sortlyLabel,7.53274E+11,org.gs1.EAN-13,44664,,,,,,,14
