WONumber,BuildingNum,AptNum,JobStatus,Category,CallDate,StartDate,SchedDate,BatchID,BatchDate,CompleteDate,Employee,BriefDesc,Quantity,Code,FullDesc,UnitPrice,PayAmt,woBatchOccuredDate,PostedMonth,WODetailRowID,Date1,Date2
496021,1004,"BLDG","Work Completed","Supplies","2024-06-10 15:47:22",,"2024-06-10 15:47:00",1600031952,"2024-07-11 17:36:03","2024-06-14 14:26:00",,"1004-BLDG-FIRE-SUPPLIES BST REPAIR           ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972517,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496083,1004,"BLDG","Work Completed","Supplies","2024-06-11 10:07:22",,"2024-06-11 10:07:00",1600031952,"2024-07-11 17:36:03","2024-06-11 13:53:00",,"1004-BLDG-FIRE SAFETY NOTICE                 ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972518,"2024-03-22 00:00:00","2024-11-22 00:00:00"
491214,4086,,"Work Completed","Supplies","2024-04-09 13:10:37",,"2024-04-09 13:10:00",1600031952,"2024-07-11 17:36:03","2024-04-09 12:55:00",,"4086-BLDG-GARBAGE BAG                        ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972422,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495483,4094,,"Work Completed","Supplies","2024-06-04 10:43:49",,"2024-06-04 10:43:00",1600031952,"2024-07-11 17:36:03","2024-06-07 13:00:00",,"4094-BLDG SUPPLIES                           ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972481,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495486,4093,,"Work Completed","Supplies","2024-06-04 10:54:40",,"2024-06-04 10:54:00",1600031952,"2024-07-11 17:36:03","2024-06-07 13:01:00",,"4093-BLDG SUPPLIES 6/4/24                    ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972482,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495489,4092,,"Work Completed","Supplies","2024-06-04 11:00:17",,"2024-06-04 11:00:00",1600031952,"2024-07-11 17:36:03","2024-06-07 13:00:00",,"4092-BLDG- SUPPLIES 6.4.24                   ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972483,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492800,4086,,"Work Completed","Supplies","2024-04-29 11:21:28",,"2024-04-29 11:21:00",1600031952,"2024-07-11 17:36:03","2024-05-01 13:58:00",,"4086-BLDG-MONTHLY SUPPLIES                   ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972431,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492821,4083,,"Work Completed","Supplies","2024-04-29 13:46:22",,"2024-04-29 13:46:00",1600031952,"2024-07-11 17:36:03","2024-05-01 13:57:00",,"4083-BLDG-MONTHLY SUPPLIES                   ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972432,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495339,4067,,"Work Completed","Supplies","2024-06-03 10:10:35",,"2024-07-09 12:23:54",1600031952,"2024-07-11 17:36:03","2024-06-04 12:22:00",,"4067-bldg-signage                            ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972470,"2024-03-22 00:00:00","2024-11-22 00:00:00"
494922,4083,,"Work Completed","Supplies","2024-05-28 15:43:15",,"2024-05-28 15:43:00",1600031952,"2024-07-11 17:36:03","2024-07-08 13:37:00",,"4083-MAILBOX LOCKS                           ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972457,"2024-03-22 00:00:00","2024-11-22 00:00:00"
494874,4072,,"Work Completed","Supplies","2024-05-28 10:35:45",,"2024-05-28 10:35:00",1600031952,"2024-07-11 17:36:03","2024-06-03 13:42:00",,"4072-BLDG-SUPPLIES                           ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972454,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492598,4089,,"Work Completed","Supplies","2024-04-25 12:16:12",,"2024-04-25 12:16:00",1600031952,"2024-07-11 17:36:03","2024-05-01 22:29:00",,"4089- 2E- SUPPLIES 4/25/24                   ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972428,"2024-03-22 00:00:00","2024-11-22 00:00:00"
493632,4060,,"Work Completed","Supplies","2024-05-09 10:36:47",,"2024-07-08 09:56:18",1600031952,"2024-07-11 17:36:03","2024-05-15 09:55:00",,"4060-bldg-dectectors-no smoking              ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972442,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495171,1055,"1-5R","Work Completed","Supplies","2024-05-30 13:06:30",,"2024-07-09 14:15:48",1600031952,"2024-07-11 17:36:03","2024-06-12 14:15:00",,"1055-5R-CABINET ORDER                        ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972465,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495323,1440,"BLDG","Work Completed","Supplies","2024-06-03 09:34:57",,"2024-07-09 12:15:48",1600031952,"2024-07-11 17:36:03","2024-06-04 12:14:00",,"1440-bldg-janitorial supplies-6-3-2          ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972469,"2024-03-22 00:00:00","2024-11-22 00:00:00"
493444,4067,,"Work Completed","Supplies","2024-05-07 11:40:24",,"2024-07-08 09:48:02",1600031952,"2024-07-11 17:36:03","2024-05-07 09:47:00",,"4067-bldg-no smoking signs                   ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972439,"2024-03-22 00:00:00","2024-11-22 00:00:00"
492102,4083,,"Work Completed","Supplies","2024-04-19 12:46:54",,"2024-04-19 12:46:00",1600031952,"2024-07-11 17:36:03","2024-04-23 16:49:00",,"4083-bldg- supplies 4/19/24                  ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972426,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495964,1002,"BST","Work Completed","Supplies","2024-06-10 09:43:04",,"2024-06-10 09:43:00",1600031952,"2024-07-11 17:36:03","2024-06-13 14:21:00",,"1002-BST-SUPPLIES 06-10-2024                 ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972512,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495762,1860,"1860BLDG","Work Completed","Supplies","2024-06-06 12:28:16",,"2024-06-06 12:28:00",1600031952,"2024-07-11 17:36:03","2024-06-12 14:10:00",,"1860-BLDG-SUPPLIES                           ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972503,"2024-03-22 00:00:00","2024-11-22 00:00:00"
494170,4083,"2DE","Work Completed","Supplies","2024-05-16 12:00:23",,"2024-05-16 12:00:00",1600031952,"2024-07-11 17:36:03","2024-05-17 13:22:00",,"4083-2DE- DOOR SUPPLY                        ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972446,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495466,5033,54,"Work Completed","Supplies","2024-06-04 09:47:12",,"2024-06-04 09:47:00",1600031952,"2024-07-11 17:36:03","2024-06-05 12:32:00",,"5033-54-SUPPLIES                             ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972479,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495642,1024,"BLDG","Work Completed","Supplies","2024-06-05 12:30:41",,"2024-06-05 12:30:00",1600031952,"2024-07-11 17:36:03","2024-06-06 12:47:00",,"1024-BLDG SUPPLIES                           ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972496,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496347,1027,"3J","Work Completed","Supplies","2024-06-13 09:33:42",,"2024-07-09 15:22:42",1600031952,"2024-07-11 17:36:03","2024-06-17 15:22:00",,"1027-3j SUPPLIES                             ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972531,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496350,1027,"4G","Work Completed","Supplies","2024-06-13 09:39:01",,"2024-07-09 15:48:33",1600031952,"2024-07-11 17:36:03","2024-06-20 15:48:00",,"1027-4G SUPPLIES                             ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972532,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495851,1442,"3E","Work Completed","Supplies","2024-06-07 09:45:44",,"2024-07-09 14:24:43",1600031952,"2024-07-11 17:36:03","2024-06-13 14:24:00",,"1442-3E-vacant readiness suppli.             ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972507,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496528,1831,"1834BLDG","Work Completed","Supplies","2024-06-14 11:34:52",,"2024-07-09 15:25:55",1600031952,"2024-07-11 17:36:03","2024-06-17 15:25:00",,"1834-bldg-motise lockset                     ",0,,":Tax Amount",0,0,"2024-06-30 00:00:00","2024-06",972536,"2024-03-22 00:00:00","2024-11-22 00:00:00"
497446,4114,"7I","Work Completed","APH-Plumbing","2024-06-27 09:22:40",,"2024-06-28 09:22:00",1600031953,"2024-07-11 17:41:30","2024-06-28 13:35:00",,"4114-7I- SHOWER BODY REPAIR                  ",1,"aph_plumbing    ","APH PLUMBING SERVICES",195,195,"2024-06-30 00:00:00","2024-06",972317,"2024-03-22 00:00:00","2024-11-22 00:00:00"
497446,4114,"7I","Work Completed","APH-Plumbing","2024-06-27 09:22:40",,"2024-06-28 09:22:00",1600031953,"2024-07-11 17:41:30","2024-06-28 13:35:00",,"4114-7I- SHOWER BODY REPAIR                  ",1,"disc            ","10% DISCOUNT",-19.5,-19.5,"2024-06-30 00:00:00","2024-06",972318,"2024-03-22 00:00:00","2024-11-22 00:00:00"
497441,4062,,"Work Completed","APH-Plumbing","2024-06-27 09:11:14",,"2024-06-27 09:11:00",1600031953,"2024-07-11 17:41:30",,,"4062-BSMT-SEWER CLOGGED                      ",1,"disc            ","10% DISCOUNT",-82,-82,"2024-06-30 00:00:00","2024-06",972315,"2024-03-22 00:00:00","2024-11-22 00:00:00"
497441,4062,,"Work Completed","APH-Plumbing","2024-06-27 09:11:14",,"2024-06-27 09:11:00",1600031953,"2024-07-11 17:41:30",,,"4062-BSMT-SEWER CLOGGED                      ",1,"aph_plumbing    ","APH PLUMBING SERVICES",820,820,"2024-06-30 00:00:00","2024-06",972314,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496450,4071,,"Work Completed","APH-Plumbing","2024-06-13 14:56:46",,"2024-06-13 14:56:00",1600031953,"2024-07-11 17:41:30",,,"4071- SEWER -Foul Odor Bsmt Sewer            ",1,"disc            ","10% DISCOUNT",-192,-192,"2024-06-30 00:00:00","2024-06",972309,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496450,4071,,"Work Completed","APH-Plumbing","2024-06-13 14:56:46",,"2024-06-13 14:56:00",1600031953,"2024-07-11 17:41:30",,,"4071- SEWER -Foul Odor Bsmt Sewer            ",1,"aph_plumbing    ","APH PLUMBING SERVICES",1920,1920,"2024-06-30 00:00:00","2024-06",972308,"2024-03-22 00:00:00","2024-11-22 00:00:00"
494275,500,"455-BLDG","Work Completed","APH-Plumbing","2024-05-17 11:14:57",,"2024-05-17 11:14:00",1600031953,"2024-07-11 17:41:30","2024-06-04 14:28:00",,"500-455-BLDG-PLUMBING                        ",1,"aph_plumbing    ","APH PLUMBING SERVICES",1283,1283,"2024-06-30 00:00:00","2024-06",972302,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496028,4114,,"Work Completed","APH-Boiler","2024-06-10 20:15:26",,"2024-06-10 20:19:00",1600031954,"2024-07-11 17:42:29","2024-05-13 20:15:00",,"975 E Tremont Av. pump                       ",1,"disc            ","10% DISCOUNT",-435.13,-435.13,"2024-06-30 00:00:00","2024-06",972350,"2024-03-22 00:00:00","2024-11-22 00:00:00"
498474,1868,"BLDG","Work Completed","Supplies","2024-07-11 15:13:29",,"2024-07-11 15:13:00",1600032110,"2024-08-08 09:17:11","2024-07-16 15:26:00",,"1868-BLDG-SUPPLIES                           ",2,"40-04000        ","Broom, Angle",11,22,"2024-07-31 00:00:00","2024-07",972332,"2024-03-22 00:00:00","2024-11-22 00:00:00"
498474,1868,"BLDG","Work Completed","Supplies","2024-07-11 15:13:29",,"2024-07-11 15:13:00",1600032110,"2024-08-08 09:17:11","2024-07-16 15:26:00",,"1868-BLDG-SUPPLIES                           ",4,"40-04551        ","Deodorant, lavender (5 gallon containers)",43.9,175.6,"2024-07-31 00:00:00","2024-07",972335,"2024-03-22 00:00:00","2024-11-22 00:00:00"
498474,1868,"BLDG","Work Completed","Supplies","2024-07-11 15:13:29",,"2024-07-11 15:13:00",1600032110,"2024-08-08 09:17:11","2024-07-16 15:26:00",,"1868-BLDG-SUPPLIES                           ",2,"40-04400        ","Cleaner, Window",12.1,24.2,"2024-07-31 00:00:00","2024-07",972339,"2024-03-22 00:00:00","2024-11-22 00:00:00"
498474,1868,"BLDG","Work Completed","Supplies","2024-07-11 15:13:29",,"2024-07-11 15:13:00",1600032110,"2024-08-08 09:17:11","2024-07-16 15:26:00",,"1868-BLDG-SUPPLIES                           ",2,"40-05560        ","Lobby Dust Pan ( black )",22.95,45.9,"2024-07-31 00:00:00","2024-07",972333,"2024-03-22 00:00:00","2024-11-22 00:00:00"
498910,4081,,"Work Completed","Supplies","2024-07-18 09:07:27",,"2024-07-18 09:07:00",1600032110,"2024-08-08 09:17:11","2024-07-18 16:07:00",,"4081-BLDG-SUPPLIES (URGENT)                  ",1,"40-00730        ","Bags, 60gal XXLarge",39.82,39.82,"2024-07-31 00:00:00","2024-07",973081,"2024-03-22 00:00:00","2024-11-22 00:00:00"
498928,1004,"1E","Work Completed","Supplies","2024-07-18 10:16:57",,"2024-07-18 10:16:00",1600032110,"2024-08-08 09:17:11","2024-07-19 17:36:00",,"1004-1E-FIRE-SUPPLY DOOR                     ",1,001             ,"DELIVERY",30,30,"2024-07-31 00:00:00","2024-07",973092,"2024-03-22 00:00:00","2024-11-22 00:00:00"
499052,3651,"BLDG","Work Completed","Supplies","2024-07-19 09:42:20",,"2024-07-19 09:43:00",1600032110,"2024-08-08 09:17:11","2024-07-22 18:06:00",,"3651-BLDG-SUPPLIES                           ",1,001             ,"DELIVERY",30,30,"2024-07-31 00:00:00","2024-07",973189,"2024-03-22 00:00:00","2024-11-22 00:00:00"
497075,4067,,"Work Completed","Supplies","2024-06-24 10:53:50",,"2024-08-09 11:43:23",1600032155,"2024-08-15 16:44:54","2024-08-09 11:43:00",,"4067-bldg-all bldg sign                      ",0,,":Tax Amount",0,0,"2024-07-31 00:00:00","2024-07",975278,"2024-03-22 00:00:00","2024-11-22 00:00:00"
496936,4067,,"Work Completed","Supplies","2024-06-21 09:21:04",,"2024-07-30 13:16:00",1600032155,"2024-08-15 16:44:54","2024-06-28 13:15:00",,"4067-floor numbers-1 to 5                    ",0,,":Tax Amount",0,0,"2024-07-31 00:00:00","2024-07",975276,"2024-03-22 00:00:00","2024-11-22 00:00:00"
499198,4066,,"Work Completed","Supplies","2024-07-22 11:17:49",,"2024-07-22 11:17:00",1600032155,"2024-08-15 16:44:54","2024-07-23 18:42:00",,"4066-BLDG-SUPPLIES                           ",0,,":Tax Amount",0,0,"2024-07-31 00:00:00","2024-07",975281,"2024-03-22 00:00:00","2024-11-22 00:00:00"
499156,4102,,"Work Completed","APH-Plumbing","2024-07-22 09:39:26",,"2024-07-22 09:39:00",1600032156,"2024-08-15 16:45:53","2024-07-24 12:10:00",,"4102-2C- BATHTUB/TOILET REPAIR               ",0,,":Tax Amount",0,0,"2024-07-31 00:00:00","2024-07",975310,"2024-03-22 00:00:00","2024-11-22 00:00:00"
497610,4101,,"Work Completed","APH-Plumbing","2024-06-28 15:10:10",,"2024-06-28 15:10:00",1600032156,"2024-08-15 16:45:53","2024-06-28 16:13:00",,"4101-BLDG-BASEMENT DRAIN                     ",0,,":Tax Amount",0,0,"2024-07-31 00:00:00","2024-07",975286,"2024-03-22 00:00:00","2024-11-22 00:00:00"
498729,1860,"1861-5B","Work Completed","APH-Plumbing","2024-07-16 12:04:35",,"2024-07-16 12:04:00",1600032156,"2024-08-15 16:45:53","2024-07-16 15:19:00",,"1861-5B-KITCHEN SINK LEAKING                 ",0,,":Tax Amount",0,0,"2024-07-31 00:00:00","2024-07",975304,"2024-03-22 00:00:00","2024-11-22 00:00:00"
498370,4116,,"Work Completed","APH-Plumbing","2024-07-11 09:15:33",,"2024-07-11 09:15:00",1600032156,"2024-08-15 16:45:53","2024-07-26 14:01:00",,"4116-BLDG- LEAK                              ",1,"aph_plumbing    ","APH PLUMBING SERVICES",2245,2245,"2024-07-31 00:00:00","2024-07",975259,"2024-03-22 00:00:00","2024-11-22 00:00:00"
498370,4116,,"Work Completed","APH-Plumbing","2024-07-11 09:15:33",,"2024-07-11 09:15:00",1600032156,"2024-08-15 16:45:53","2024-07-26 14:01:00",,"4116-BLDG- LEAK                              ",0,,":Tax Amount",0,0,"2024-07-31 00:00:00","2024-07",975302,"2024-03-22 00:00:00","2024-11-22 00:00:00"
497515,1910,"1-1A","Work Completed","APH-Plumbing","2024-06-27 12:41:43",,"2024-08-09 16:47:00",1600032156,"2024-08-15 16:45:53","2024-07-15 16:47:00",,"1910-1-1A hot water/water pressure           ",0,,":Tax Amount",0,0,"2024-07-31 00:00:00","2024-07",975285,"2024-03-22 00:00:00","2024-11-22 00:00:00"
498863,1021,"1-4B","Work Completed","APH-Plumbing","2024-07-17 12:36:38",,"2024-07-17 12:36:00",1600032156,"2024-08-15 16:45:53",,,"1021-1-4B-SNAKE BATHTUB                      ",0,,":Tax Amount",0,0,"2024-07-31 00:00:00","2024-07",975307,"2024-03-22 00:00:00","2024-11-22 00:00:00"
499729,1092,"4B","Work Completed","APH-Plumbing","2024-07-29 08:46:38",,"2024-08-15 14:54:12",1600032156,"2024-08-15 16:45:53","2024-08-15 14:53:00",,"1092 - 4B - tub drain leak to 3B             ",1,"aph_plumbing    ","APH PLUMBING SERVICES",881.46,881.46,"2024-07-31 00:00:00","2024-07",975266,"2024-03-22 00:00:00","2024-11-22 00:00:00"
499729,1092,"4B","Work Completed","APH-Plumbing","2024-07-29 08:46:38",,"2024-08-15 14:54:12",1600032156,"2024-08-15 16:45:53","2024-08-15 14:53:00",,"1092 - 4B - tub drain leak to 3B             ",0,,":Tax Amount",0,0,"2024-07-31 00:00:00","2024-07",975315,"2024-03-22 00:00:00","2024-11-22 00:00:00"
498058,1702,"BLDG","Work Completed","APH-Plumbing","2024-07-08 11:36:50",,"2024-07-08 11:36:00",1600032156,"2024-08-15 16:45:53","2024-07-10 15:48:00",,"1702-BLDG-PLUMBING                           ",0,,":Tax Amount",0,0,"2024-07-31 00:00:00","2024-07",975294,"2024-03-22 00:00:00","2024-11-22 00:00:00"
497632,3522,"BLDG","Work Completed","APH-Plumbing","2024-07-01 10:08:38",,"2024-07-01 10:08:00",1600032156,"2024-08-15 16:45:53","2024-07-01 16:14:00",,"3522-BLDG-MAIN DRAIN                         ",1,"35-00251        ","Terry Wipes (Rags)",13.5,13.5,"2024-07-31 00:00:00","2024-07",974702,"2024-03-22 00:00:00","2024-11-22 00:00:00"
500009,5033,54,"Work Completed","APH-Plumbing","2024-07-31 11:55:57",,"2024-07-31 11:55:00",1600032156,"2024-08-15 16:45:53","2024-08-15 15:03:00",,"5033-54-PLUMBING                             ",0,,":Tax Amount",0,0,"2024-07-31 00:00:00","2024-07",975318,"2024-03-22 00:00:00","2024-11-22 00:00:00"
500009,5033,54,"Work Completed","APH-Plumbing","2024-07-31 11:55:57",,"2024-07-31 11:55:00",1600032156,"2024-08-15 16:45:53","2024-08-15 15:03:00",,"5033-54-PLUMBING                             ",1,"aph_plumbing    ","APH PLUMBING SERVICES",721,721,"2024-07-31 00:00:00","2024-07",975269,"2024-03-22 00:00:00","2024-11-22 00:00:00"
498234,1022,"5B","Work Completed","APH-Plumbing","2024-07-09 14:49:14",,"2024-08-09 11:06:55",1600032156,"2024-08-15 16:45:53","2024-07-17 11:06:00",,"1022 - 5B - Kitchen Drain Stoppage           ",0,,":Tax Amount",0,0,"2024-07-31 00:00:00","2024-07",975300,"2024-03-22 00:00:00","2024-11-22 00:00:00"
494772,1711,"1B","Work Completed","APH-Plumbing","2024-05-24 09:16:57",,,1600032156,"2024-08-15 16:45:53",,,"1711-1B-subsidy viol-radiator repai          ",0,,":Tax Amount",0,0,"2024-07-31 00:00:00","2024-07",975282,"2024-03-22 00:00:00","2024-11-22 00:00:00"
499775,1868,"1A","Work Completed","APH-Plumbing","2024-07-29 11:57:37",,"2024-07-29 11:57:00",1600032156,"2024-08-15 16:45:53",,,"1868-1A-CS-PLUMBING KT SINK                  ",1,"aph_plumbing    ","APH PLUMBING SERVICES",320,320,"2024-07-31 00:00:00","2024-07",975267,"2024-03-22 00:00:00","2024-11-22 00:00:00"
499775,1868,"1A","Work Completed","APH-Plumbing","2024-07-29 11:57:37",,"2024-07-29 11:57:00",1600032156,"2024-08-15 16:45:53",,,"1868-1A-CS-PLUMBING KT SINK                  ",0,,":Tax Amount",0,0,"2024-07-31 00:00:00","2024-07",975316,"2024-03-22 00:00:00","2024-11-22 00:00:00"
498660,4067,,"Work Completed","APH-Boiler","2024-07-16 09:38:11",,"2024-08-13 16:14:39",1600032157,"2024-08-15 16:46:43","2024-07-16 16:14:00",,"4067-boiler-calling for heat                 ",0,,":Tax Amount",0,0,"2024-07-31 00:00:00","2024-07",975328,"2024-03-22 00:00:00","2024-11-22 00:00:00"
495591,1083,"BOILER","Work Completed","APH-Boiler","2024-06-05 10:18:52",,"2024-06-05 10:18:00",1600032157,"2024-08-15 16:46:43","2024-08-09 22:17:00",,"1083-boiler - LWCO                           ",0,,":Tax Amount",0,0,"2024-07-31 00:00:00","2024-07",975319,"2024-03-22 00:00:00","2024-11-22 00:00:00"
498159,1101,"1101BOIL","Work Completed","APH-Boiler","2024-07-09 10:16:09",,"2024-07-09 10:16:00",1600032157,"2024-08-15 16:46:43","2024-07-09 16:26:00",,"1101-BOILER-REPAIR                           ",0,,":Tax Amount",0,0,"2024-07-31 00:00:00","2024-07",975326,"2024-03-22 00:00:00","2024-11-22 00:00:00"
497934,4084,,"Work Completed","APH-Boiler","2024-07-03 10:33:44",,"2024-07-03 10:33:00",1600032157,"2024-08-15 16:46:43","2024-07-03 16:46:00",,"4084-boiler-boiler giving heat               ",0,,":Tax Amount",0,0,"2024-07-31 00:00:00","2024-07",975325,"2024-03-22 00:00:00","2024-11-22 00:00:00"
498993,1263,"3D","Work Completed","APH-Plumbing","2024-07-18 13:22:27",,,1600032158,"2024-08-15 16:50:46",,,"1263-3D-VIOLATION PLUMBING                   ",1,"36-00900        ","GERBER 48-030 3 VALVE SHOWER BODY       GEBG48030",201.83,201.83,"2024-07-31 00:00:00","2024-07",975264,"2024-03-22 00:00:00","2024-11-22 00:00:00"
