WONumber,BuildingNum,AptNum,JobStatus,Category,CallDate,StartDate,SchedDate,BatchID,BatchDate,CompleteDate,Employee,BriefDesc,Quantity,Code,FullDesc,UnitPrice,PayAmt,woBatchOccuredDate,PostedMonth
488045,1701,"BLDG","Work Completed","APH-Plumbing","2024-02-26 10:46:25",,"2024-02-26 10:46:00",1600031273,"2024-03-19 14:14:35",,,"1701-BLDG-LEAK TO BASEMENT         ",1,"aph_plumbing    ","APH PLUMBING SERVICES",585.18,585.18,"2024-02-29 00:00:00","2024-02"
488045,1701,"BLDG","Work Completed","APH-Plumbing","2024-02-26 10:46:25",,"2024-02-26 10:46:00",1600031273,"2024-03-19 14:14:35",,,"1701-BLDG-LEAK TO BASEMENT         ",1,"35-0072         ","Universal-Plumbing Supplies",80,80,"2024-02-29 00:00:00","2024-02"
487936,1063,"ST3","Work Completed","APH-Plumbing","2024-02-23 12:17:58",,"2024-02-23 12:17:00",1600031273,"2024-03-19 14:14:35","2024-02-26 13:25:00",,"1063-ST3-RADIATOR                  ",1,"aph_plumbing    ","APH PLUMBING SERVICES",348.46,348.46,"2024-02-29 00:00:00","2024-02"
487936,1063,"ST3","Work Completed","APH-Plumbing","2024-02-23 12:17:58",,"2024-02-23 12:17:00",1600031273,"2024-03-19 14:14:35","2024-02-26 13:25:00",,"1063-ST3-RADIATOR                  ",1,"35-0072         ","Universal-Plumbing Supplies",53,53,"2024-02-29 00:00:00","2024-02"
488193,1028,"3H","Work Completed","APH-Plumbing","2024-02-27 12:16:31",,"2024-03-14 13:53:00",1600031273,"2024-03-19 14:14:35","2024-02-27 13:49:00",,"1028-PLUMBING                      ",1,"aph_plumbing    ","APH PLUMBING SERVICES",351.84,351.84,"2024-02-29 00:00:00","2024-02"
487879,1021,"2-0B","Work Completed","APH-Plumbing","2024-02-23 10:09:21",,,1600031273,"2024-03-19 14:14:35",,,"1021 - 2-0B -kitchen sink Clogged  ",1,"aph_plumbing    ","APH PLUMBING SERVICES",385,385,"2024-02-29 00:00:00","2024-02"
488044,1101,"1106-5A","Work Completed","APH-Plumbing","2024-02-26 10:40:17",,"2024-02-26 10:40:00",1600031273,"2024-03-19 14:14:35","2024-03-14 13:27:00",,"1106-5A-TUB STOPPAGE               ",1,"aph_plumbing    ","APH PLUMBING SERVICES",420,420,"2024-02-29 00:00:00","2024-02"
488044,1101,"1106-5A","Work Completed","APH-Plumbing","2024-02-26 10:40:17",,"2024-02-26 10:40:00",1600031273,"2024-03-19 14:14:35","2024-03-14 13:27:00",,"1106-5A-TUB STOPPAGE               ",1,"35-0072         ","Universal-Plumbing Supplies",53,53,"2024-02-29 00:00:00","2024-02"
487421,1865,"1866-2A","Work Completed","Repairs","2024-02-16 11:50:41",,"2024-03-18 11:50:00",1600031345,"2024-04-03 12:36:38","2024-03-18 10:00:00",,"1865-1866-2A-POST PLUMBING REPAIRS ",1,280             ,"Scrape, plaster, paint the complete bathroom",180,180,"2024-03-31 00:00:00","2024-03"
487565,1264,"3B","Work Completed","Repairs","2024-02-20 12:01:43",,"2024-03-06 12:01:00",1600031345,"2024-04-03 12:36:38","2024-03-06 16:10:00",,"1264-3b-CIELING ND PAINT BATHROOM  ",0,,":Tax Amount",0,0,"2024-03-31 00:00:00","2024-03"
487407,1084,"1084-2A","Work Completed","Repairs","2024-02-16 10:46:14",,"2024-03-13 10:46:00",1600031345,"2024-04-03 12:36:38","2024-03-13 10:45:00",,"1084-2A-POST PLUM                  ",7,256             ,"SQ.FT. Demo the showerbody wall tiles",9.6,67.2,"2024-03-31 00:00:00","2024-03"
486983,5037,"1-42","Work Completed","Repairs","2024-02-09 12:26:43",,"2024-03-05 12:26:00",1600031345,"2024-04-03 12:36:38","2024-03-05 16:47:00",,"5037-1-42-INSTALL CABINETS         ",1,002             ,"ADD'L WORK NEEDED",540,540,"2024-03-31 00:00:00","2024-03"
486235,1022,"2A","Work Completed","Repairs","2024-02-01 07:58:27",,"2024-03-04 12:49:00",1600031345,"2024-04-03 12:36:38","2024-03-04 16:15:00",,"1022 - 2A - Bedroom 2 Repairs      ",2,400             ,"SQFT    Demo the bedroom # 2 floor",3.65,7.3,"2024-03-31 00:00:00","2024-03"
487794,1096,"3E","Work Completed","Repairs","2024-02-22 11:55:43",,"2024-03-11 11:55:00",1600031345,"2024-04-03 12:36:38","2024-03-11 16:43:00",,"1096-3E-3 YEAR PAINT               ",3,265             ,"SQFT    Skimcoat the walls in the bathroom",3,9,"2024-03-31 00:00:00","2024-03"
487794,1096,"3E","Work Completed","Repairs","2024-02-22 11:55:43",,"2024-03-11 11:55:00",1600031345,"2024-04-03 12:36:38","2024-03-11 16:43:00",,"1096-3E-3 YEAR PAINT               ",3,270             ,"SQFT    Skimcoat the ceiling in the bathroom",3,9,"2024-03-31 00:00:00","2024-03"
487794,1096,"3E","Work Completed","Repairs","2024-02-22 11:55:43",,"2024-03-11 11:55:00",1600031345,"2024-04-03 12:36:38","2024-03-11 16:43:00",,"1096-3E-3 YEAR PAINT               ",1,002             ,"ADD'L WORK NEEDED",18,18,"2024-03-31 00:00:00","2024-03"
487421,1865,"1866-2A","Work Completed","Repairs","2024-02-16 11:50:41",,"2024-03-18 11:50:00",1600031345,"2024-04-03 12:36:38","2024-03-18 10:00:00",,"1865-1866-2A-POST PLUMBING REPAIRS ",5,265             ,"SQFT    Skimcoat the walls in the bathroom",3,15,"2024-03-31 00:00:00","2024-03"
488231,5032,42,"Work Completed","Repairs","2024-02-27 14:58:38",,"2024-03-14 14:58:00",1600031345,"2024-04-03 12:36:38","2024-03-14 09:58:00",,"5032-42-KITCHEN FLOOR              ",0,,":Tax Amount",0,0,"2024-03-31 00:00:00","2024-03"
487244,1094,"3C","Work Completed","Repairs","2024-02-14 11:59:35",,"2024-03-11 11:59:00",1600031345,"2024-04-03 12:36:38","2024-03-11 10:16:00",,"1094-3C-Bathroom Ceiling Repair    ",0,,":Tax Amount",0,0,"2024-03-31 00:00:00","2024-03"
488627,890,809,"Work Completed","Repairs","2024-03-04 11:07:03",,"2024-03-19 11:07:00",1600031345,"2024-04-03 12:36:38","2024-03-19 11:38:00",,"890-809-3YR PAINT                  ",1,002             ,"ADD'L WORK NEEDED",325,325,"2024-03-31 00:00:00","2024-03"
488627,890,809,"Work Completed","Repairs","2024-03-04 11:07:03",,"2024-03-19 11:07:00",1600031345,"2024-04-03 12:36:38","2024-03-19 11:38:00",,"890-809-3YR PAINT                  ",3,805             ,"Two coats are required, per room",150,450,"2024-03-31 00:00:00","2024-03"
487162,1182,8,"Work Completed","Repairs","2024-02-13 11:35:02",,"2024-03-07 11:35:00",1600031345,"2024-04-03 12:36:38","2024-03-07 15:45:00",,"1182-8-WINDOW TILE REPAIR          ",0,,":Tax Amount",0,0,"2024-03-31 00:00:00","2024-03"
487794,1096,"3E","Work Completed","Repairs","2024-02-22 11:55:43",,"2024-03-11 11:55:00",1600031345,"2024-04-03 12:36:38","2024-03-11 16:43:00",,"1096-3E-3 YEAR PAINT               ",4,805             ,"Two coats are required, per room",150,600,"2024-03-31 00:00:00","2024-03"
487294,1055,"1057-5F","Work Completed","Supplies","2024-02-15 10:22:39",,"2024-03-06 09:56:00",1600031346,"2024-04-03 12:37:34","2024-03-05 09:55:00",,"1057-5F-COUNTERTOP ORDER           ",0,,":Tax Amount",0,0,"2024-03-31 00:00:00","2024-03"
490257,3552,"BLDG","Work Completed","Supplies","2024-03-26 13:15:32",,"2024-03-26 13:15:00",1600031346,"2024-04-03 12:37:34","2024-03-27 10:34:00",,"3552-BLDG-LOCKS                    ",3,"10-01300        ","Lock, Privacy",8.5,25.5,"2024-03-31 00:00:00","2024-03"
488445,3531,"BLDG","Work Completed","Supplies","2024-03-01 08:46:22",,"2024-03-14 14:27:00",1600031346,"2024-04-03 12:37:34","2024-03-04 14:26:00",,"3531-bldg-janitorial supplies-3-1  ",1,"del             ","DELIVERY CHARGE",30,30,"2024-03-31 00:00:00","2024-03"
488331,1028,"5J","Work Completed","Supplies","2024-02-29 06:43:38",,"2024-03-22 13:42:00",1600031346,"2024-04-03 12:37:34","2024-03-14 13:41:00",,"1028/5J/VAC/WALL CAB               ",0,,":Tax Amount",0,0,"2024-03-31 00:00:00","2024-03"
489484,1022,"BLDG","Work Completed","Supplies","2024-03-15 10:24:30",,"2024-03-18 16:38:00",1600031346,"2024-04-03 12:37:34","2024-03-18 16:38:00",,"1022 - Bldg - Supplies 3-15-24     ",2,"40-00350        ","Bags, Recycle Blue 55 gallon",35.53,71.06,"2024-03-31 00:00:00","2024-03"
489484,1022,"BLDG","Work Completed","Supplies","2024-03-15 10:24:30",,"2024-03-18 16:38:00",1600031346,"2024-04-03 12:37:34","2024-03-18 16:38:00",,"1022 - Bldg - Supplies 3-15-24     ",2,"40-04850        ","Gloves, nitrile (Disposable) 100pc XL",9.72,19.44,"2024-03-31 00:00:00","2024-03"
490194,3548,"BLDG","Work Completed","Supplies","2024-03-26 10:21:33",,"2024-03-26 10:21:00",1600031346,"2024-04-03 12:37:34","2024-03-28 08:42:00",,"3548-BLDG-SUPPLIES                 ",3,"40-04500        ","Deterg Cleaner Degreaser",7.1,21.3,"2024-03-31 00:00:00","2024-03"
489484,1022,"BLDG","Work Completed","Supplies","2024-03-15 10:24:30",,"2024-03-18 16:38:00",1600031346,"2024-04-03 12:37:34","2024-03-18 16:38:00",,"1022 - Bldg - Supplies 3-15-24     ",0,,":Tax Amount",0,0,"2024-03-31 00:00:00","2024-03"
488359,1711,"BLDG","Work Completed","Supplies","2024-02-29 10:46:55",,"2024-03-04 16:52:00",1600031346,"2024-04-03 12:37:34","2024-03-01 16:51:00",,"1711-bldg-plumbign supplies        ",0,,":Tax Amount",0,0,"2024-03-31 00:00:00","2024-03"
488416,5037,"1-54","Work Completed","Supplies","2024-02-29 15:01:26",,"2024-02-29 15:01:00",1600031346,"2024-04-03 12:37:34","2024-03-01 16:53:00",,"5037-54-KITCHEN FAUCET             ",0,,":Tax Amount",0,0,"2024-03-31 00:00:00","2024-03"
488506,1711,"BLDG","Work Completed","Supplies","2024-03-01 11:49:34",,"2024-03-14 14:28:00",1600031346,"2024-04-03 12:37:34","2024-03-04 14:28:00",,"1711-bldg-repair supplies          ",0,,":Tax Amount",0,0,"2024-03-31 00:00:00","2024-03"
490221,2041,"BLDG","Work Completed","Supplies","2024-03-26 11:21:16",,"2024-03-26 11:21:00",1600031346,"2024-04-03 12:37:34","2024-03-27 10:33:00",,"2041-BLDG-SUPPLIES 03-26-2024      ",2,"40-04850        ","Gloves, nitrile (Disposable) 100pc XL",9.72,19.44,"2024-03-31 00:00:00","2024-03"
490221,2041,"BLDG","Work Completed","Supplies","2024-03-26 11:21:16",,"2024-03-26 11:21:00",1600031346,"2024-04-03 12:37:34","2024-03-27 10:33:00",,"2041-BLDG-SUPPLIES 03-26-2024      ",1,"10-00350        ","Cylinder, brass mortise",13.15,13.15,"2024-03-31 00:00:00","2024-03"
488363,5037,"1-51","Work Completed","Supplies","2024-02-29 10:53:08",,"2024-02-29 10:53:00",1600031346,"2024-04-03 12:37:34","2024-03-01 16:54:00",,"5037-1-51-SUPPLIES                 ",0,,":Tax Amount",0,0,"2024-03-31 00:00:00","2024-03"
490221,2041,"BLDG","Work Completed","Supplies","2024-03-26 11:21:16",,"2024-03-26 11:21:00",1600031346,"2024-04-03 12:37:34","2024-03-27 10:33:00",,"2041-BLDG-SUPPLIES 03-26-2024      ",2,"40-00730        ","Bags, 60gal XXLarge",39.82,79.64,"2024-03-31 00:00:00","2024-03"
489982,2001,"BLDG","Work Completed","Supplies","2024-03-22 11:10:26",,"2024-03-26 16:19:00",1600031346,"2024-04-03 12:37:34","2024-03-25 16:17:00",,"2001 - Bldg - supplies 3-24-24     ",5,"40-00450        ","Bags, Recycle Clear 55 Gallon",40.58,202.9,"2024-03-31 00:00:00","2024-03"
489838,1142,"BLDG","Work Completed","Supplies","2024-03-20 13:14:52",,"2024-03-20 13:14:00",1600031346,"2024-04-03 12:37:34","2024-03-22 16:11:00",,"1142-BLDG-SUPPLIES                 ",1,"del             ","DELIVERY CHARGE",30,30,"2024-03-31 00:00:00","2024-03"
488581,1021,"1-BLDG","Work Completed","Supplies","2024-03-04 09:31:47",,"2024-03-04 09:31:00",1600031346,"2024-04-03 12:37:34","2024-03-05 15:44:00",,"1021-1-BLDG-SUPPLIES 03-04-2024    ",0,,":Tax Amount",0,0,"2024-03-31 00:00:00","2024-03"
488509,1712,"BLDG","Work Completed","Supplies","2024-03-01 11:51:12",,"2024-03-14 14:29:00",1600031346,"2024-04-03 12:37:34","2024-03-04 14:29:00",,"1712-bkdg-repair supplies          ",0,,":Tax Amount",0,0,"2024-03-31 00:00:00","2024-03"
486263,1088,"3Y","Work Completed","Supplies","2024-02-01 10:53:38",,"2024-03-22 13:45:08",1600031346,"2024-04-03 12:37:34","2024-02-20 13:44:00",,"1088/3Y/VAC/CABINETS               ",0,,":Tax Amount",0,0,"2024-03-31 00:00:00","2024-03"
488203,1440,"2I","Work Completed","Supplies","2024-02-27 13:02:56",,"2024-03-22 12:50:21",1600031346,"2024-04-03 12:37:34","2024-03-07 12:49:00",,"1440-2I-COUNTERTOP ORDER           ",0,,":Tax Amount",0,0,"2024-03-31 00:00:00","2024-03"
488351,1440,"BLDG","Work Completed","Supplies","2024-02-29 10:18:16",,"2024-03-04 16:47:00",1600031346,"2024-04-03 12:37:34","2024-03-01 16:46:00",,"1440-bldg-janitorial supplies-2-29 ",10,"40-00700        ","Bags, Garbage 48 XXH Large",62,620,"2024-03-31 00:00:00","2024-03"
488351,1440,"BLDG","Work Completed","Supplies","2024-02-29 10:18:16",,"2024-03-04 16:47:00",1600031346,"2024-04-03 12:37:34","2024-03-01 16:46:00",,"1440-bldg-janitorial supplies-2-29 ",0,,":Tax Amount",0,0,"2024-03-31 00:00:00","2024-03"
489284,1712,"BLDG","Work Completed","Supplies","2024-03-13 10:02:19",,"2024-03-18 16:22:00",1600031346,"2024-04-03 12:37:34","2024-03-15 16:22:00",,"1712-bldg-janitorial supplies-3-13 ",5,"40-00350        ","Bags, Recycle Blue 55 gallon",35.53,177.65,"2024-03-31 00:00:00","2024-03"
489284,1712,"BLDG","Work Completed","Supplies","2024-03-13 10:02:19",,"2024-03-18 16:22:00",1600031346,"2024-04-03 12:37:34","2024-03-15 16:22:00",,"1712-bldg-janitorial supplies-3-13 ",4,"40-04850        ","Gloves, nitrile (Disposable) 100pc XL",9.72,38.88,"2024-03-31 00:00:00","2024-03"
489284,1712,"BLDG","Work Completed","Supplies","2024-03-13 10:02:19",,"2024-03-18 16:22:00",1600031346,"2024-04-03 12:37:34","2024-03-15 16:22:00",,"1712-bldg-janitorial supplies-3-13 ",2,"40-03900        ","Broom, Corn",10.25,20.5,"2024-03-31 00:00:00","2024-03"
489371,1101,"1105-4A","Work Completed","Supplies","2024-03-14 11:01:36",,"2024-03-14 11:01:00",1600031346,"2024-04-03 12:37:34","2024-03-15 16:19:00",,"1105-4A-SUPPLIES                   ",1,"35-02079        ","19 X 25 COMBO SINK/ VANITY",168,168,"2024-03-31 00:00:00","2024-03"
489701,1004,"BLDG","Work Completed","Supplies","2024-03-19 10:07:34",,"2024-03-19 10:07:00",1600031346,"2024-04-03 12:37:34","2024-03-22 16:12:00",,"1004-BLDG-SUPPLY                   ",0,,":Tax Amount",0,0,"2024-03-31 00:00:00","2024-03"
489991,3184,"4A","Work Completed","Supplies","2024-03-22 12:03:31",,"2024-03-22 12:03:00",1600031346,"2024-04-03 12:37:34","2024-03-25 16:29:00",,"3184-4A-SUPPLIES 3/22/24           ",1,"10-00450        ","SLAB DOOR - 24X80",80,80,"2024-03-31 00:00:00","2024-03"
485701,1021,"1-2A","Work Completed","Supplies","2024-01-24 14:37:17",,"2024-03-22 13:38:39",1600031346,"2024-04-03 12:37:34","2024-03-19 13:36:00",,"1021 - 2A - Vacancy cabinets       ",0,,":Tax Amount",0,0,"2024-03-31 00:00:00","2024-03"
488709,1831,"1832-4A","Work Completed","Supplies","2024-03-05 11:10:49",,"2024-03-14 16:10:00",1600031346,"2024-04-03 12:37:34","2024-03-06 16:09:00",,"1832-4A-vacant repair supplies all2",0,,":Tax Amount",0,0,"2024-03-31 00:00:00","2024-03"
489208,1881,"BLDG","Work Completed","Supplies","2024-03-12 12:00:08",,"2024-03-12 12:00:00",1600031346,"2024-04-03 12:37:34","2024-03-14 09:01:00",,"1881-BLDG-SUPPLIES                 ",0,,":Tax Amount",0,0,"2024-03-31 00:00:00","2024-03"
490198,1087,"BLDG","Work Completed","Supplies","2024-03-26 10:29:45",,"2024-03-26 10:29:00",1600031346,"2024-04-03 12:37:34","2024-03-27 10:35:00",,"1087-BLDG-SUPPLIES                 ",1,"del             ","DELIVERY CHARGE",30,30,"2024-03-31 00:00:00","2024-03"
490198,1087,"BLDG","Work Completed","Supplies","2024-03-26 10:29:45",,"2024-03-26 10:29:00",1600031346,"2024-04-03 12:37:34","2024-03-27 10:35:00",,"1087-BLDG-SUPPLIES                 ",1,"40-04660        ","Floor Wax, 5 gallon",110,110,"2024-03-31 00:00:00","2024-03"
490123,1192,"BLDG","Work Completed","Supplies","2024-03-25 15:04:46",,"2024-03-25 15:04:00",1600031346,"2024-04-03 12:37:34","2024-03-26 08:29:00",,"1192-BLDG-Supplies 03-25-2024      ",0,,":Tax Amount",0,0,"2024-03-31 00:00:00","2024-03"
489316,1087,"BLDG","Work Completed","Supplies","2024-03-13 12:26:54",,"2024-03-18 15:53:00",1600031346,"2024-04-03 12:37:34","2024-03-15 15:51:00",,"1087-Bldg Supplies vacant prep     ",2,"10-04100        ","Sheetrock,Green 1/2''",23.5,47,"2024-03-31 00:00:00","2024-03"
489316,1087,"BLDG","Work Completed","Supplies","2024-03-13 12:26:54",,"2024-03-18 15:53:00",1600031346,"2024-04-03 12:37:34","2024-03-15 15:51:00",,"1087-Bldg Supplies vacant prep     ",40,"50-04200        ","12 X 12 WHITE FLOOR TILES/SQ FT   11sqft/box",1.45,58,"2024-03-31 00:00:00","2024-03"
490198,1087,"BLDG","Work Completed","Supplies","2024-03-26 10:29:45",,"2024-03-26 10:29:00",1600031346,"2024-04-03 12:37:34","2024-03-27 10:35:00",,"1087-BLDG-SUPPLIES                 ",1,"40-04275        ","Cherry Block Deodorant 20LB",56.25,56.25,"2024-03-31 00:00:00","2024-03"
489316,1087,"BLDG","Work Completed","Supplies","2024-03-13 12:26:54",,"2024-03-18 15:53:00",1600031346,"2024-04-03 12:37:34","2024-03-15 15:51:00",,"1087-Bldg Supplies vacant prep     ",2,"30-00400        ","Paint, #160 5 gallon (white)",162,324,"2024-03-31 00:00:00","2024-03"
489316,1087,"BLDG","Work Completed","Supplies","2024-03-13 12:26:54",,"2024-03-18 15:53:00",1600031346,"2024-04-03 12:37:34","2024-03-15 15:51:00",,"1087-Bldg Supplies vacant prep     ",1,"10-03850        ","SHEETROCK SCREWS 1 5/8'' FINE/ LB",7.28,7.28,"2024-03-31 00:00:00","2024-03"
489412,616,,"Work Completed","Supplies","2024-03-14 13:20:07",,"2024-03-14 13:20:00",1600031346,"2024-04-03 12:37:34","2024-03-14 08:58:00",,"616-BLDG SUPPLIES                  ",2,"40-00450        ","Bags, Recycle Clear 55 Gallon",40.58,81.16,"2024-03-31 00:00:00","2024-03"
489370,1101,"1107-4F","Work Completed","Supplies","2024-03-14 10:57:34",,"2024-03-14 10:57:00",1600031346,"2024-04-03 12:37:34","2024-03-15 16:18:00",,"1107-4F-SUPPLIES                   ",1,"35-00700        ","Bathroom Deck Faucet 43-431",58,58,"2024-03-31 00:00:00","2024-03"
489370,1101,"1107-4F","Work Completed","Supplies","2024-03-14 10:57:34",,"2024-03-14 10:57:00",1600031346,"2024-04-03 12:37:34","2024-03-15 16:18:00",,"1107-4F-SUPPLIES                   ",1,"35-01950        ","Tailpiece,1 1/2 x 8 RB flange",4.2,4.2,"2024-03-31 00:00:00","2024-03"
489370,1101,"1107-4F","Work Completed","Supplies","2024-03-14 10:57:34",,"2024-03-14 10:57:00",1600031346,"2024-04-03 12:37:34","2024-03-15 16:18:00",,"1107-4F-SUPPLIES                   ",1,"35-01086        ","Pipe Elbow 90, 18",10.95,10.95,"2024-03-31 00:00:00","2024-03"
489276,1059,"1-4G","Work Completed","Supplies","2024-03-13 09:36:40",,"2024-03-13 09:36:00",1600031346,"2024-04-03 12:37:34","2024-03-14 09:00:00",,"1059-1-4G-C-S-DOOR LOCK            ",0,,":Tax Amount",0,0,"2024-03-31 00:00:00","2024-03"
490381,1022,"1M","Work Completed","Supplies","2024-03-28 08:44:00",,"2024-03-29 08:37:13",1600031346,"2024-04-03 12:37:34","2024-03-28 08:36:00",,"1022 - 1M - supplies Combo CO-Smoke",0,,":Tax Amount",0,0,"2024-03-31 00:00:00","2024-03"
488511,3652,,"Work Completed","Supplies","2024-03-01 12:05:22",,"2024-03-01 12:05:00",1600031346,"2024-04-03 12:37:34","2024-03-06 14:29:00",,"3652-SUPPLIES                      ",0,,":Tax Amount",0,0,"2024-03-31 00:00:00","2024-03"
487299,3184,"2A","Work Completed","Supplies","2024-02-15 10:38:50",,"2024-03-22 12:47:00",1600031346,"2024-04-03 12:37:34","2024-02-29 12:47:00",,"3184-2A-CABINET ORDER              ",1,"05-02500        ","Countertop (Custom)priced per order",1311,1311,"2024-03-31 00:00:00","2024-03"
488357,1027,"F","Work Completed","Supplies","2024-02-29 10:42:14",,"2024-02-29 10:42:00",1600031346,"2024-04-03 12:37:34","2024-03-01 16:55:00",,"1027-bldg- supplies 2/29/24        ",1,"50-00650        ","Thinset (50lb Bags)",32.25,32.25,"2024-03-31 00:00:00","2024-03"
489486,3500,41,"Work Completed","Supplies","2024-03-15 10:27:04",,"2024-03-15 10:27:00",1600031346,"2024-04-03 12:37:34","2024-03-18 16:42:00",,"3500-41-BATHROOM SINK              ",1,"del             ","DELIVERY CHARGE",30,30,"2024-03-31 00:00:00","2024-03"
490221,2041,"BLDG","Work Completed","Supplies","2024-03-26 11:21:16",,"2024-03-26 11:21:00",1600031346,"2024-04-03 12:37:34","2024-03-27 10:33:00",,"2041-BLDG-SUPPLIES 03-26-2024      ",2,"40-04551        ","Deodorant, lavender (5 gallon containers)",43.9,87.8,"2024-03-31 00:00:00","2024-03"
489982,2001,"BLDG","Work Completed","Supplies","2024-03-22 11:10:26",,"2024-03-26 16:19:00",1600031346,"2024-04-03 12:37:34","2024-03-25 16:17:00",,"2001 - Bldg - supplies 3-24-24     ",1,"del             ","DELIVERY CHARGE",30,30,"2024-03-31 00:00:00","2024-03"
489982,2001,"BLDG","Work Completed","Supplies","2024-03-22 11:10:26",,"2024-03-26 16:19:00",1600031346,"2024-04-03 12:37:34","2024-03-25 16:17:00",,"2001 - Bldg - supplies 3-24-24     ",12,"40-00660        ","Bags, Garbage 60 gal 100/CS",39.83,477.96,"2024-03-31 00:00:00","2024-03"
