PONumber,WONumber,Vendor,QtyOrdered,ExpenseType,UnitPrice,TotalCost,OrderDate,ReceivedDate,ItemCode,ItemDesc,Client
47691   ,468636  ,"Century Maintenance",1,"CoOp-Inventory",27,27,"2023-04-26 00:00:00","05/03/2023 00:00:00","50-00650        ","Thinset (50lb Bags)","PONT ELEVE ASSOCIATES LP, 150-160 WEST 168TH STREET"
47695   ,,"HOME DEPOT CREDIT SERVICES",1,"Maintenance-Inventory",-19.87,-19.87,"2023-04-26 00:00:00","05/18/2023 00:00:00","40-03600        ","Battery AA Duracell  4 pack",", "
47695   ,,"HOME DEPOT CREDIT SERVICES",12,"Maintenance-Inventory",-89.8,-1077.6,"2023-04-26 00:00:00","05/18/2023 00:00:00","10-02675        ","PRE- FINISHED FLOORING BY CASE 17 SQ.FT.
2 1/4'' OAK",", "
47695   ,,"HOME DEPOT CREDIT SERVICES",13,"Maintenance-Inventory",-26.97,-350.61,"2023-04-26 00:00:00","05/18/2023 00:00:00","20-00561        ","GFI Outlets",", "
47695   ,,"HOME DEPOT CREDIT SERVICES",6,"Maintenance-Inventory",26.97,161.82,"2023-04-26 00:00:00","05/09/2023 00:00:00","20-00561        ","GFI Outlets",", "
47695   ,,"HOME DEPOT CREDIT SERVICES",4,"Maintenance-Inventory",15.98,63.92,"2023-04-26 00:00:00","05/09/2023 00:00:00","35-01800        ","Spindle, Gerber Basin Hot",", "
47695   ,,"HOME DEPOT CREDIT SERVICES",6,"Maintenance-Inventory",-26.97,-161.82,"2023-04-26 00:00:00","05/09/2023 00:00:00","20-00561        ","GFI Outlets",", "
47695   ,,"HOME DEPOT CREDIT SERVICES",4,"Maintenance-Inventory",-15.98,-63.92,"2023-04-26 00:00:00","05/09/2023 00:00:00","35-01800        ","Spindle, Gerber Basin Hot",", "
47695   ,,"HOME DEPOT CREDIT SERVICES",9,"Maintenance-Inventory",-89.8,-808.2,"2023-04-26 00:00:00","05/09/2023 00:00:00","10-02675        ","PRE- FINISHED FLOORING BY CASE 17 SQ.FT.
2 1/4'' OAK",", "
47695   ,,"HOME DEPOT CREDIT SERVICES",4,"Maintenance-Inventory",-23.37,-93.48,"2023-04-26 00:00:00","05/09/2023 00:00:00","50-00200        ","Grout, Floor (25lb Bags)",", "
47695   ,,"HOME DEPOT CREDIT SERVICES",12,"Maintenance-Inventory",89.8,1077.6,"2023-04-26 00:00:00","05/09/2023 00:00:00","10-02675        ","PRE- FINISHED FLOORING BY CASE 17 SQ.FT.
2 1/4'' OAK",", "
47695   ,,"HOME DEPOT CREDIT SERVICES",1,"Maintenance-Inventory",19.87,19.87,"2023-04-26 00:00:00","05/09/2023 00:00:00","40-03600        ","Battery AA Duracell  4 pack",", "
47695   ,,"HOME DEPOT CREDIT SERVICES",13,"Maintenance-Inventory",26.97,350.61,"2023-04-26 00:00:00","05/09/2023 00:00:00","20-00561        ","GFI Outlets",", "
47695   ,,"HOME DEPOT CREDIT SERVICES",6,"Maintenance-Inventory",60.78,364.68,"2023-04-26 00:00:00","05/09/2023 00:00:00","10-01300        ","Lock, Privacy",", "
47695   ,,"HOME DEPOT CREDIT SERVICES",2,"Maintenance-Inventory",15.98,31.96,"2023-04-26 00:00:00","05/09/2023 00:00:00","50-00500        ","Sheetrock, Wonderboard",", "
47695   ,,"HOME DEPOT CREDIT SERVICES",4,"Maintenance-Inventory",25.48,101.92,"2023-04-26 00:00:00","05/09/2023 00:00:00","10-00200        ","LATEX CAULKING 1 TUBE",", "
47695   ,,"HOME DEPOT CREDIT SERVICES",2,"Maintenance-Inventory",21.97,43.94,"2023-04-26 00:00:00","05/09/2023 00:00:00","40-05500        ","Insulation Wall, R-19",", "
47695   ,,"HOME DEPOT CREDIT SERVICES",9,"Maintenance-Inventory",11.99,107.91,"2023-04-26 00:00:00","05/09/2023 00:00:00","50-04200        ","12 X 12 WHITE FLOOR TILES/SQ FT",", "
47695   ,,"HOME DEPOT CREDIT SERVICES",4,"Maintenance-Inventory",23.37,93.48,"2023-04-26 00:00:00","05/09/2023 00:00:00","50-00200        ","Grout, Floor (25lb Bags)",", "
47695   ,,"HOME DEPOT CREDIT SERVICES",9,"Maintenance-Inventory",89.8,808.2,"2023-04-26 00:00:00","05/09/2023 00:00:00","10-02675        ","PRE- FINISHED FLOORING BY CASE 17 SQ.FT.
2 1/4'' OAK",", "
47717   ,,"CROWN JANITORIAL",40,"CoOp-Inventory",29.44,1177.6,"2023-04-28 00:00:00","04/28/2023 00:00:00","40-00725        ","Bags, Garbage 22 x 14 x 55 Xlarge",", "
47717   ,,"CROWN JANITORIAL",15,"CoOp-Inventory",25.74,386.1,"2023-04-28 00:00:00","04/28/2023 00:00:00","40-03850        ","Bleach, 1 gallon CASES",", "
47717   ,,"CROWN JANITORIAL",70,"CoOp-Inventory",37.5,2625,"2023-04-28 00:00:00","04/28/2023 00:00:00","40-00600        ","Bags, Garbage 23x17x46 Regular",", "
47717   ,,"CROWN JANITORIAL",2,"CoOp-Inventory",86.88,173.76,"2023-04-28 00:00:00","05/15/2023 00:00:00","20-00200        ","Bulbs, 32 watt circl. line",", "
47727   ,468898  ,"HOME DEPOT CREDIT SERVICES",1,"CoOp-Inventory",19.27,19.27,"2023-05-01 00:00:00","05/17/2023 00:00:00","10-00100        ","Adhesive Glue VCT 1 gallon","FLEETWOOD ASSOCIATES, LP, 1316 MORRIS AVENUE"
47731   ,,"RITZ PAINT",12,"Maintenance-Inventory",24,288,"2023-05-01 00:00:00","05/03/2023 00:00:00","30-00300        ","Paint,#160 2 gallon (white)",", "
47731   ,,"RITZ PAINT",70,"Maintenance-Inventory",24,1680,"2023-05-01 00:00:00","05/03/2023 00:00:00","30-00400        ","Paint, #160 5 gallon (white)",", "
47731   ,,"RITZ PAINT",25,"Maintenance-Inventory",24,600,"2023-05-01 00:00:00","05/03/2023 00:00:00","30-00680        ","PAINT, LINEN WHITE SG-5 GALLON",", "
47731   ,,"RITZ PAINT",25,"Maintenance-Inventory",23,575,"2023-05-01 00:00:00","05/03/2023 00:00:00","30-00835        ","PAINT, BENJ MOORE 5 GAL FLAT WHITE",", "
47731   ,,"RITZ PAINT",24,"Maintenance-Inventory",4,96,"2023-05-01 00:00:00","05/03/2023 00:00:00","30-01330        ","BLUE PAINTERS TAPE",", "
47731   ,,"RITZ PAINT",3,"Maintenance-Inventory",25,75,"2023-05-01 00:00:00","05/03/2023 00:00:00","30-00750        ","Paint, Primer Latex 1 gal",", "
47732   ,,"Costello's Ace Hard Ware",12,"Maintenance-Inventory",99.75,1197,"2023-05-01 00:00:00","05/02/2023 00:00:00","30-00820        ","Paint, Super Hide Zero (5 gal) , Ben.Moore  Eggshell",", "
47732   ,,"Costello's Ace Hard Ware",12,"Maintenance-Inventory",99.75,1197,"2023-05-01 00:00:00","05/02/2023 00:00:00","30-00820        ","Paint, Super Hide Zero (5 gal) , Ben.Moore  SemiGloss",", "
47733   ,,"HOME DEPOT CREDIT SERVICES",20,"Maintenance-Inventory",11.99,239.8,"2023-05-01 00:00:00","05/17/2023 00:00:00","50-04200        ","12 X 12 WHITE FLOOR TILES/per box",", "
47733   ,,"HOME DEPOT CREDIT SERVICES",10,"Maintenance-Inventory",15.98,159.8,"2023-05-01 00:00:00","05/12/2023 00:00:00","50-01400        ","Tile, Ceramic Wall 4x4(96 case)",", "
47733   ,,"HOME DEPOT CREDIT SERVICES",4,"Maintenance-Inventory",21.77,87.08,"2023-05-01 00:00:00","05/17/2023 00:00:00","50-00300        ","Grout, Wall  (25 lb Bags)",", "
47733   ,,"HOME DEPOT CREDIT SERVICES",9,"Maintenance-Inventory",8.38,75.42,"2023-05-01 00:00:00","05/17/2023 00:00:00","10-04000        ","Screws, Sheetrock 3'' COARSE",", "
47733   ,,"HOME DEPOT CREDIT SERVICES",6,"Maintenance-Inventory",11.98,71.88,"2023-05-01 00:00:00","05/17/2023 00:00:00","50-00500        ","Sheetrock, Wonderboard",", "
47733   ,,"HOME DEPOT CREDIT SERVICES",6,"Maintenance-Inventory",74.98,449.88,"2023-05-01 00:00:00","05/17/2023 00:00:00","30-00800        ","Paint, Primer all-in-all  1 gallon",", "
47733   ,,"HOME DEPOT CREDIT SERVICES",10,"Maintenance-Inventory",19.27,192.7,"2023-05-01 00:00:00","05/17/2023 00:00:00","10-00100        ","Adhesive Glue VCT 1 gallon",", "
47733   ,,"HOME DEPOT CREDIT SERVICES",10,"Maintenance-Inventory",89.8,898,"2023-05-01 00:00:00","05/17/2023 00:00:00","10-02675        ","PRE- FINISHED FLOORING BY CASE 17 SQ.FT.
2 1/4'' OAK",", "
47737   ,,"CROWN JANITORIAL",5,"CoOp-Inventory",18.31,91.55,"2023-05-02 00:00:00","05/19/2023 00:00:00","40-00250        ","Ammonia, 1 gallon",", "
47737   ,,"CROWN JANITORIAL",36,"CoOp-Inventory",32.52,1170.72,"2023-05-02 00:00:00","05/19/2023 00:00:00","40-04551        ","Deodorant, lavender (5 gallon containers)",", "
47737   ,,"CROWN JANITORIAL",10,"CoOp-Inventory",32.52,325.2,"2023-05-02 00:00:00","05/19/2023 00:00:00","40-04552        ","Deodorant, rain forest (5 gallon containers)",", "
47737   ,,"CROWN JANITORIAL",5,"CoOp-Inventory",40.94,204.7,"2023-05-02 00:00:00","05/19/2023 00:00:00","40-06125        ","Paper Towels 1 Roll",", "
47737   ,,"CROWN JANITORIAL",70,"CoOp-Inventory",26.32,1842.4,"2023-05-02 00:00:00","05/19/2023 00:00:00","40-00350        ","Bags, Recycle Blue 55 gallon",", "
47737   ,,"CROWN JANITORIAL",40,"CoOp-Inventory",31.23,1249.2,"2023-05-02 00:00:00","05/19/2023 00:00:00","40-00500        ","Bags, Compactor 29",", "
47737   ,,"CROWN JANITORIAL",40,"CoOp-Inventory",45.99,1839.6,"2023-05-02 00:00:00","05/19/2023 00:00:00","40-00700        ","Bags, Garbage 48 XXH Large",", "
47737   ,,"CROWN JANITORIAL",4,"CoOp-Inventory",35.69,142.76,"2023-05-02 00:00:00","05/19/2023 00:00:00","40-04400        ","Cleaner, Window bottle",", "
47737   ,,"CROWN JANITORIAL",8,"CoOp-Inventory",9.35,74.8,"2023-05-02 00:00:00","05/19/2023 00:00:00","20-00400        ","Bulbs, 60 watt frost white",", "
47737   ,,"CROWN JANITORIAL",2,"CoOp-Inventory",45.1,90.2,"2023-05-02 00:00:00","05/19/2023 00:00:00","20-00500        ","Bulbs, 75 watt frost white",", "
47738   ,,"Lowes Business Acct/SYNCB",4,"Plumbing-Inventory",56.05,224.2,"2023-05-02 00:00:00","05/02/2023 00:00:00","10-00450        ","SLAB DOOR - 24X80",", "
47738   ,,"Lowes Business Acct/SYNCB",2,"Plumbing-Inventory",125.4,250.8,"2023-05-02 00:00:00","05/02/2023 00:00:00","10-00500        ","Pre hung door, 28x80",", "
47738   ,,"Lowes Business Acct/SYNCB",3,"Plumbing-Inventory",61.75,185.25,"2023-05-02 00:00:00","05/02/2023 00:00:00","10-00650        ","SLAB DOOR - 30X80",", "
47738   ,,"Lowes Business Acct/SYNCB",1,"Plumbing-Inventory",70.3,70.3,"2023-05-02 00:00:00","05/02/2023 00:00:00","10-00950        ","Hollow Core Door 36 x 80 slab",", "
47738   ,,"Lowes Business Acct/SYNCB",2,"Plumbing-Inventory",130.15,260.3,"2023-05-02 00:00:00","05/02/2023 00:00:00","10-00700        ","Pre hung door 32x80",", "
47738   ,,"Lowes Business Acct/SYNCB",2,"Plumbing-Inventory",138.7,277.4,"2023-05-02 00:00:00","05/02/2023 00:00:00","10-00950        ","Hollow Core Door 36 x 80 slab",", "
47740   ,,"HOME DEPOT CREDIT SERVICES",2,"Maintenance-Inventory",6.83,13.66,"2023-05-02 00:00:00","05/17/2023 00:00:00","10-02300        ","Nails, Finishing #4",", "
47740   ,,"HOME DEPOT CREDIT SERVICES",3,"Maintenance-Inventory",136.14,408.42,"2023-05-02 00:00:00","05/17/2023 00:00:00","20-00561        ","GFI Outlets",", "
47740   ,,"HOME DEPOT CREDIT SERVICES",5,"Maintenance-Inventory",8.48,42.4,"2023-05-02 00:00:00","05/17/2023 00:00:00","35-01800        ","Spindle, Gerber Basin Hot",", "
47740   ,,"HOME DEPOT CREDIT SERVICES",2,"Maintenance-Inventory",29.36,58.72,"2023-05-02 00:00:00","05/17/2023 00:00:00","10-02500        ","NAILS-SPIRAL, FLOORING  7D",", "
47740   ,,"HOME DEPOT CREDIT SERVICES",4,"Maintenance-Inventory",33.96,135.84,"2023-05-02 00:00:00","05/17/2023 00:00:00","35-01925        ","Gerber Diveter Stems",", "
47740   ,,"HOME DEPOT CREDIT SERVICES",4,"Maintenance-Inventory",6.83,27.32,"2023-05-02 00:00:00","05/17/2023 00:00:00","10-02400        ","Nails, Finishing 6d",", "
47740   ,,"HOME DEPOT CREDIT SERVICES",10,"Maintenance-Inventory",1.28,12.8,"2023-05-02 00:00:00","05/17/2023 00:00:00","20-00587        ","Plate, A.C. (single, white)",", "
47740   ,,"HOME DEPOT CREDIT SERVICES",1,"Maintenance-Inventory",57.78,57.78,"2023-05-02 00:00:00",,"10-03900        ","Screws, Sheetrock 8 x 2-1/2 COARSE",", "
47740   ,,"HOME DEPOT CREDIT SERVICES",14,"Maintenance-Inventory",89,1246,"2023-05-02 00:00:00","05/17/2023 00:00:00","35-00050        ","DELTA SINGLE LEVER BATH FAUCET #520 MPU-DST",", "
47740   ,,"HOME DEPOT CREDIT SERVICES",1,"Maintenance-Inventory",57.78,57.78,"2023-05-02 00:00:00","05/17/2023 00:00:00","10-04000        ","Screws, Sheetrock 3'' COARSE",", "
47740   ,,"HOME DEPOT CREDIT SERVICES",1,"Maintenance-Inventory",57.78,57.78,"2023-05-02 00:00:00",,"10-03800        ","Screws, Sheetrock 6 x 1 -5/8 COARSE",", "
47740   ,,"HOME DEPOT CREDIT SERVICES",5,"Maintenance-Inventory",7.51,37.55,"2023-05-02 00:00:00","05/17/2023 00:00:00","20-00710        ","Plate, Receptacle duplex (white)",", "
47740   ,,"HOME DEPOT CREDIT SERVICES",4,"Maintenance-Inventory",7.51,30.04,"2023-05-02 00:00:00","05/17/2023 00:00:00","20-00595        ","Plate, Combo Duplex and AC",", "
47740   ,,"HOME DEPOT CREDIT SERVICES",4,"Maintenance-Inventory",21.97,87.88,"2023-05-02 00:00:00","05/17/2023 00:00:00","10-01060        ","BATT INSULATION-88 SQ.FT.",", "
47741   ,,"HOME DEPOT CREDIT SERVICES",3,"Plumbing-Inventory",89,267,"2023-05-02 00:00:00","05/17/2023 00:00:00","35-00060        ","DELTA SINGLE LEVER KITCHEN FAUCET #100-DST",", "
47741   ,,"HOME DEPOT CREDIT SERVICES",4,"Plumbing-Inventory",109.71,438.84,"2023-05-02 00:00:00","05/17/2023 00:00:00","35-00060        ","DELTA SINGLE LEVER KITCHEN FAUCET #100-DST",", "
47741   ,,"HOME DEPOT CREDIT SERVICES",3,"Plumbing-Inventory",-89,-267,"2023-05-02 00:00:00","06/05/2023 00:00:00","35-00060        ","DELTA SINGLE LEVER KITCHEN FAUCET #100-DST",", "
47761   ,,"HOME DEPOT CREDIT SERVICES",1,"Maintenance-Inventory",18.6,18.6,"2023-05-05 00:00:00","05/18/2023 00:00:00","35-01100        ","P Trap, CP tube and traps 1 1/2",", "
47761   ,,"HOME DEPOT CREDIT SERVICES",4,"Maintenance-Inventory",18.6,74.4,"2023-05-05 00:00:00","05/18/2023 00:00:00","35-01100        ","P Trap, CP tube and traps 1 1/2",", "
47761   ,,"HOME DEPOT CREDIT SERVICES",8,"Maintenance-Inventory",2.48,19.84,"2023-05-05 00:00:00","05/17/2023 00:00:00","10-04400        ","Studs, Wood 1x3x10",", "
47761   ,,"HOME DEPOT CREDIT SERVICES",4,"Maintenance-Inventory",139,556,"2023-05-05 00:00:00","05/17/2023 00:00:00","10-00400        ","Pre hung door, 24x80",", "
47761   ,,"HOME DEPOT CREDIT SERVICES",2,"Maintenance-Inventory",73.75,147.5,"2023-05-05 00:00:00","05/17/2023 00:00:00","20-00586        ","Fixture, Satco 13"" ceiling fixture w/o pull",", "
47761   ,,"HOME DEPOT CREDIT SERVICES",3,"Maintenance-Inventory",74.46,223.38,"2023-05-05 00:00:00","05/17/2023 00:00:00","10-00650        ","SLAB DOOR - 30X80",", "
47762   ,,"HOME DEPOT CREDIT SERVICES",3,"CoOp-Inventory",103,309,"2023-05-05 00:00:00","05/17/2023 00:00:00","50-02600        ","Tile, VCT 1/8
TARKETT #1824 'SAND CASTLE'",", "
47762   ,,"HOME DEPOT CREDIT SERVICES",20,"CoOp-Inventory",6.98,139.6,"2023-05-05 00:00:00","05/17/2023 00:00:00","50-02450        ","Tile, Towel Bar (only) w/spring",", "
47762   ,,"HOME DEPOT CREDIT SERVICES",24,"CoOp-Inventory",9.98,239.52,"2023-05-05 00:00:00","05/17/2023 00:00:00","40-04250        ","Caulking, Bathroom Silicone (white)",", "
47763   ,,"F&F HARDWARE AND SUPPLY. INC.",8,"Maintenance-Inventory",129.5,1036,"2023-05-05 00:00:00","05/16/2023 00:00:00","35-00700        ","Bathroom Deck Faucet 43-431",", "
47763   ,,"F&F HARDWARE AND SUPPLY. INC.",6,"Maintenance-Inventory",79.5,477,"2023-05-05 00:00:00","05/16/2023 00:00:00","50-02600        ","Tile, VCT 1/8
TARKETT #1824 'SAND CASTLE'",", "
47773   ,,"HOME DEPOT CREDIT SERVICES",15,"Maintenance-Inventory",11.98,179.7,"2023-05-09 00:00:00","05/11/2023 00:00:00","50-00500        ","Sheetrock, Wonderboard",", "
47773   ,,"HOME DEPOT CREDIT SERVICES",10,"Maintenance-Inventory",21.33,213.3,"2023-05-09 00:00:00","05/11/2023 00:00:00","30-00100        ","Compound, joint 5 gallon",", "
47773   ,,"HOME DEPOT CREDIT SERVICES",12,"Maintenance-Inventory",19.62,235.44,"2023-05-09 00:00:00","05/11/2023 00:00:00","10-04200        ","Sheetrock, White",", "
47779   ,,"F&F HARDWARE AND SUPPLY. INC.",24,"CoOp-Inventory",44.5,1068,"2023-05-09 00:00:00","05/17/2023 00:00:00","40-04225        ","Carbon Monoxide Detectors/Smoke Detector Combo 10 Year",", "
47780   ,,"F&F HARDWARE AND SUPPLY. INC.",5,"Maintenance-Inventory",249.5,1247.5,"2023-05-09 00:00:00","05/17/2023 00:00:00","35-02079        ","19 X 25 COMBO SINK/ VANITY",", "
47780   ,,"F&F HARDWARE AND SUPPLY. INC.",8,"Maintenance-Inventory",18.95,151.6,"2023-05-09 00:00:00","05/17/2023 00:00:00","30-01100        ","Plaster, white (25lb bags)",", "
47800   ,,"CROWN JANITORIAL",70,"CoOp-Inventory",27.78,1944.6,"2023-05-11 00:00:00","05/11/2023 00:00:00","40-00600        ","Bags, Garbage 23x17x46 Regular",", "
47800   ,,"CROWN JANITORIAL",10,"CoOp-Inventory",24.52,245.2,"2023-05-11 00:00:00","05/11/2023 00:00:00","40-05560        ","Lobby Dust Pan ( black )",", "
47800   ,,"CROWN JANITORIAL",5,"CoOp-Inventory",48.42,242.1,"2023-05-11 00:00:00","05/11/2023 00:00:00","40-04650        ","Floor Stripper, 5 gallon",", "
47800   ,,"CROWN JANITORIAL",4,"CoOp-Inventory",72.03,288.12,"2023-05-11 00:00:00","05/11/2023 00:00:00","40-04850        ","Gloves, nitrile (Disposable) 100pc XL",", "
47800   ,,"CROWN JANITORIAL",3,"CoOp-Inventory",35.69,107.07,"2023-05-11 00:00:00","05/11/2023 00:00:00","40-04400        ","Cleaner, Window",", "
47800   ,,"CROWN JANITORIAL",5,"CoOp-Inventory",32.52,162.6,"2023-05-11 00:00:00","05/11/2023 00:00:00","40-04552        ","Deodorant, rain forest (5 gallon containers)",", "
47800   ,,"CROWN JANITORIAL",8,"CoOp-Inventory",32.52,260.16,"2023-05-11 00:00:00","05/11/2023 00:00:00","40-04553        ","Deodrant, island tropic (5 gallon containers)",", "
47800   ,,"CROWN JANITORIAL",15,"CoOp-Inventory",32.52,487.8,"2023-05-11 00:00:00","05/11/2023 00:00:00","40-04551        ","Deodorant, lavender (5 gallon containers)",", "
47800   ,,"CROWN JANITORIAL",24,"CoOp-Inventory",81.88,1965.12,"2023-05-11 00:00:00","05/11/2023 00:00:00","40-05610        ","LYNX SPRAY CAN DISINFECTANT 17 OZ.",", "
47800   ,,"CROWN JANITORIAL",2,"CoOp-Inventory",40.94,81.88,"2023-05-11 00:00:00","05/11/2023 00:00:00","40-06125        ","Paper Towels 1 Roll",", "
47812   ,,"WORLD AND MAIN(CRANBURY), LLC.",3,"CoOp-Inventory",3.83,11.49,"2023-05-12 00:00:00","05/17/2023 00:00:00","35-00200        ","Duo Strainers",", "
47812   ,,"WORLD AND MAIN(CRANBURY), LLC.",24,"CoOp-Inventory",1.41,33.84,"2023-05-12 00:00:00","05/17/2023 00:00:00","35-02600        ","Wax Gaskets, deep",", "
47812   ,,"WORLD AND MAIN(CRANBURY), LLC.",24,"CoOp-Inventory",1.55,37.2,"2023-05-12 00:00:00","05/17/2023 00:00:00","35-01090        ","Plumbers Putty container",", "
47812   ,,"WORLD AND MAIN(CRANBURY), LLC.",25,"CoOp-Inventory",6.53,163.25,"2023-05-12 00:00:00","05/17/2023 00:00:00","35-01379        ","Shower Rod 5 ft D Shape w/ ends",", "
47812   ,,"WORLD AND MAIN(CRANBURY), LLC.",10,"CoOp-Inventory",1.41,14.1,"2023-05-12 00:00:00","05/17/2023 00:00:00","35-02000        ","Toilet Flapper",", "
47812   ,,"WORLD AND MAIN(CRANBURY), LLC.",20,"CoOp-Inventory",1.86,37.2,"2023-05-12 00:00:00","05/17/2023 00:00:00","50-02450        ","Tile, Towel Bar (only) w/spring",", "
47814   ,,"RITZ PAINT",10,"Maintenance-Inventory",24,240,"2023-05-15 00:00:00","05/15/2023 00:00:00","30-00680        ","PAINT, LINEN WHITE SG-1 GALLON",", "
47814   ,,"RITZ PAINT",4,"Maintenance-Inventory",24,96,"2023-05-15 00:00:00","05/15/2023 00:00:00","30-00300        ","Paint,#160 2 gallon (white)",", "
47814   ,,"RITZ PAINT",1,"Maintenance-Inventory",24,24,"2023-05-15 00:00:00","05/15/2023 00:00:00","30-00500        ","Paint, BEIGE 2 gallon",", "
47814   ,,"RITZ PAINT",25,"Maintenance-Inventory",24,600,"2023-05-15 00:00:00","05/15/2023 00:00:00","30-00400        ","Paint, #160 5 gallon (white)",", "
47814   ,,"RITZ PAINT",15,"Maintenance-Inventory",24,360,"2023-05-15 00:00:00","05/15/2023 00:00:00","30-00600        ","Paint, BEIGE 5 gallon",", "
47840   ,,"HOME DEPOT CREDIT SERVICES",3,"Plumbing-Inventory",23.06,69.18,"2023-05-16 00:00:00",,"36-00750        ","11/2 TUBULAR P TRAP W.C.       


TRATBPTWC",", "
47841   ,,"F&F HARDWARE AND SUPPLY. INC.",14,"Maintenance-Inventory",79.5,1113,"2023-05-16 00:00:00","05/18/2023 00:00:00","50-02600        ","Tile, VCT 1/8
TARKETT #1824 'SAND CASTLE'",", "
47842   ,,"F&F HARDWARE AND SUPPLY. INC.",5,"CoOp-Inventory",22.95,114.75,"2023-05-16 00:00:00","05/23/2023 00:00:00","36-00750        ","11/2 TUBULAR P TRAP W.C.       


TRATBPTWC",", "
47842   ,,"F&F HARDWARE AND SUPPLY. INC.",12,"CoOp-Inventory",129.5,1554,"2023-05-16 00:00:00","05/23/2023 00:00:00","35-00600        ","Kitchen Deck Faucet 42-406",", "
47842   ,,"F&F HARDWARE AND SUPPLY. INC.",10,"CoOp-Inventory",37.5,375,"2023-05-16 00:00:00","05/23/2023 00:00:00","40-05650        ","Medicine Cabinet",", "
47862   ,,"Century Maintenance",25,"CoOp-Inventory",9.89,247.25,"2023-05-19 00:00:00","05/24/2023 00:00:00","35-01085        ","Pipe Elbow 90, 12",", "
47862   ,,"Century Maintenance",25,"CoOp-Inventory",12.59,314.75,"2023-05-19 00:00:00","05/24/2023 00:00:00","35-01086        ","Pipe Elbow 90, 18",", "
47862   ,,"Century Maintenance",12,"CoOp-Inventory",9.89,118.68,"2023-05-19 00:00:00","05/24/2023 00:00:00","35-00150        ","Diverter Spouts",", "
47862   ,,"Century Maintenance",20,"CoOp-Inventory",4.49,89.8,"2023-05-19 00:00:00","05/24/2023 00:00:00","20-00875        ","Pull Chain, Switch",", "
47862   ,,"Century Maintenance",12,"CoOp-Inventory",6.29,75.48,"2023-05-19 00:00:00","05/24/2023 00:00:00","40-06900        ","Tape, Duct",", "
47869   ,,"HOME DEPOT CREDIT SERVICES",2,"Maintenance-Inventory",-23.37,-46.74,"2023-05-22 00:00:00",,"50-00300        ","Grout, Wall  (10 lb Bags)",", "
47869   ,,"HOME DEPOT CREDIT SERVICES",24,"Maintenance-Inventory",9.98,239.52,"2023-05-22 00:00:00","05/22/2023 00:00:00","40-04250        ","Caulking, Bathroom Silicone (white)",", "
47869   ,,"HOME DEPOT CREDIT SERVICES",10,"Maintenance-Inventory",25.87,258.7,"2023-05-22 00:00:00","05/22/2023 00:00:00","50-00660        ","THINSET- KWIKSET 25 LB BAG",", "
47869   ,,"HOME DEPOT CREDIT SERVICES",2,"Maintenance-Inventory",139,278,"2023-05-22 00:00:00","05/22/2023 00:00:00","10-00400        ","Pre hung door, 24x80",", "
47869   ,,"HOME DEPOT CREDIT SERVICES",8,"Maintenance-Inventory",23.37,186.96,"2023-05-22 00:00:00","05/22/2023 00:00:00","50-00300        ","Grout, Wall  (10 lb Bags)",", "
