WONumber,BuildingNum,AptNum,JobStatus,Category,CallDate,StartDate,SchedDate,CompleteDate,Employee,BriefDesc,Quantity,Code,FullDesc,UnitPrice,PayAmt
464049,1192,25,"Work Completed","Repairs","2023-02-17 10:57:18",,"02/22/2023 15:56:00","2023-02-22 15:47:00","jbatista    ","1192 - 25 - 3 year paint job       ",0,,"",0,0
464049,1192,25,"Work Completed","Repairs","2023-02-17 10:57:18",,"02/22/2023 15:56:00","2023-02-22 15:47:00",,"1192 - 25 - 3 year paint job       ",1,,"CREDIT",-950,-950
464049,1192,25,"Work Completed","Repairs","2023-02-17 10:57:18",,"02/22/2023 15:56:00","2023-02-22 15:47:00",,"1192 - 25 - 3 year paint job       ",1,,"ADD'L CHARGES",250,250
464049,1192,25,"Work Completed","Repairs","2023-02-17 10:57:18",,"02/22/2023 15:56:00","2023-02-22 15:47:00",,"1192 - 25 - 3 year paint job       ",0,,":Tax Amount",0,0
464051,1028,"6F","Call","Repairs","2023-02-17 11:03:12",,,,,"1028-6F - Fire - Kitchen Cabinets  ",0,,,0,0
464054,1440,"BLDG","Work Completed","Supplies","2023-02-17 11:13:31",,"02/21/2023 09:14:00","2023-02-21 09:13:00",,"1440-bldg-janitorial supplies-2-17 ",10,"40-00700        ","Bags, Garbage 48 XXH Large",48.63,486.3
464054,1440,"BLDG","Work Completed","Supplies","2023-02-17 11:13:31",,"02/21/2023 09:14:00","2023-02-21 09:13:00",,"1440-bldg-janitorial supplies-2-17 ",10,"40-00450        ","Bags, Recycle Clear 55 Gallon",35.96,359.6
464054,1440,"BLDG","Work Completed","Supplies","2023-02-17 11:13:31",,"02/21/2023 09:14:00","2023-02-21 09:13:00",,"1440-bldg-janitorial supplies-2-17 ",10,"40-00350        ","Bags, Recycle Blue 55 gallon",35.53,355.3
464054,1440,"BLDG","Work Completed","Supplies","2023-02-17 11:13:31",,"02/21/2023 09:14:00","2023-02-21 09:13:00",,"1440-bldg-janitorial supplies-2-17 ",4,"40-04551        ","Deodorant, lavender (5 gallon containers)",41.47,165.88
464054,1440,"BLDG","Work Completed","Supplies","2023-02-17 11:13:31",,"02/21/2023 09:14:00","2023-02-21 09:13:00",,"1440-bldg-janitorial supplies-2-17 ",6,"40-03850        ","Bleach, 1 gallon",4.89,29.34
464054,1440,"BLDG","Work Completed","Supplies","2023-02-17 11:13:31",,"02/21/2023 09:14:00","2023-02-21 09:13:00",,"1440-bldg-janitorial supplies-2-17 ",1,"del             ","DELIVERY CHARGE",30,30
464054,1440,"BLDG","Work Completed","Supplies","2023-02-17 11:13:31",,"02/21/2023 09:14:00","2023-02-21 09:13:00",,"1440-bldg-janitorial supplies-2-17 ",6,"40-04850        ","Gloves, nitrile (Disposable) 100pc XL",14.51,87.06
464054,1440,"BLDG","Work Completed","Supplies","2023-02-17 11:13:31",,"02/21/2023 09:14:00","2023-02-21 09:13:00",,"1440-bldg-janitorial supplies-2-17 ",10,"40-06400        ","Stainless Steel Cleaner 16oz",4.35,43.5
464054,1440,"BLDG","Work Completed","Supplies","2023-02-17 11:13:31",,"02/21/2023 09:14:00","2023-02-21 09:13:00",,"1440-bldg-janitorial supplies-2-17 ",4,"40-04400        ","Cleaner, Window",10.94,43.76
464054,1440,"BLDG","Work Completed","Supplies","2023-02-17 11:13:31",,"02/21/2023 09:14:00","2023-02-21 09:13:00",,"1440-bldg-janitorial supplies-2-17 ",0,,":Tax Amount",0,0
464057,7000,"BLDG","Work Completed","Supplies","2023-02-17 11:17:25",,"02/21/2023 09:12:00","2023-02-21 09:12:00",,"7000-bldg-janitorial supplies-2-17 ",3,"40-04551        ","Deodorant, lavender (5 gallon containers)",41.47,124.41
464057,7000,"BLDG","Work Completed","Supplies","2023-02-17 11:17:25",,"02/21/2023 09:12:00","2023-02-21 09:12:00",,"7000-bldg-janitorial supplies-2-17 ",5,"40-00600        ","Bags, Garbage 23x17x46 Regular",37.5,187.5
464057,7000,"BLDG","Work Completed","Supplies","2023-02-17 11:17:25",,"02/21/2023 09:12:00","2023-02-21 09:12:00",,"7000-bldg-janitorial supplies-2-17 ",5,"40-00350        ","Bags, Recycle Blue 55 gallon",35.53,177.65
464057,7000,"BLDG","Work Completed","Supplies","2023-02-17 11:17:25",,"02/21/2023 09:12:00","2023-02-21 09:12:00",,"7000-bldg-janitorial supplies-2-17 ",5,"40-00450        ","Bags, Recycle Clear 55 Gallon",35.96,179.8
464057,7000,"BLDG","Work Completed","Supplies","2023-02-17 11:17:25",,"02/21/2023 09:12:00","2023-02-21 09:12:00",,"7000-bldg-janitorial supplies-2-17 ",10,"40-03850        ","Bleach, 1 gallon",4.89,48.9
464057,7000,"BLDG","Work Completed","Supplies","2023-02-17 11:17:25",,"02/21/2023 09:12:00","2023-02-21 09:12:00",,"7000-bldg-janitorial supplies-2-17 ",4,"40-04850        ","Gloves, nitrile (Disposable) 100pc XL",14.51,58.04
464057,7000,"BLDG","Work Completed","Supplies","2023-02-17 11:17:25",,"02/21/2023 09:12:00","2023-02-21 09:12:00",,"7000-bldg-janitorial supplies-2-17 ",16,"40-06125        ","Paper Towels 1 Roll",1.45,23.2
464057,7000,"BLDG","Work Completed","Supplies","2023-02-17 11:17:25",,"02/21/2023 09:12:00","2023-02-21 09:12:00",,"7000-bldg-janitorial supplies-2-17 ",2,"40-04400        ","Cleaner, Window",10.94,21.88
464057,7000,"BLDG","Work Completed","Supplies","2023-02-17 11:17:25",,"02/21/2023 09:12:00","2023-02-21 09:12:00",,"7000-bldg-janitorial supplies-2-17 ",1,"del             ","DELIVERY CHARGE",30,30
464061,1192,"BOILER","Work Completed","Oil","2023-02-17 11:49:43",,"02/17/2023 11:49:00","2023-03-09 14:51:00",,"1192-BOILER-REPAIR GAS HEAD        ",1,"boiler          ","BOILER SERVICES",6560,6560
464061,1192,"BOILER","Work Completed","Oil","2023-02-17 11:49:43",,"02/17/2023 11:49:00","2023-03-09 14:51:00",,"1192-BOILER-REPAIR GAS HEAD        ",0,,":Tax Amount",0,0
464063,3548,"2F","Work Completed","Supplies","2023-02-17 11:51:23",,"02/23/2023 11:51:00","2023-02-23 08:39:00",,"3548-2F DOOR SUPPLY                ",1,"10-00450        ","SLAB DOOR - 24X80",103.26,103.26
464063,3548,"2F","Work Completed","Supplies","2023-02-17 11:51:23",,"02/23/2023 11:51:00","2023-02-23 08:39:00",,"3548-2F DOOR SUPPLY                ",1,"del             ","DELIVERY CHARGE",30,30
464063,3548,"2F","Work Completed","Supplies","2023-02-17 11:51:23",,"02/23/2023 11:51:00","2023-02-23 08:39:00",,"3548-2F DOOR SUPPLY                ",1,"10-01500        ","Lock, Entry set mortise L.H.( 91A-3LH)",102.6,102.6
464063,3548,"2F","Work Completed","Supplies","2023-02-17 11:51:23",,"02/23/2023 11:51:00","2023-02-23 08:39:00",,"3548-2F DOOR SUPPLY                ",4,"40-04850        ","Gloves, nitrile (Disposable) 100pc XL",14.51,58.04
464063,3548,"2F","Work Completed","Supplies","2023-02-17 11:51:23",,"02/23/2023 11:51:00","2023-02-23 08:39:00",,"3548-2F DOOR SUPPLY                ",2,"30-00210        ","Paint,Brush 3",2.03,4.06
464063,3548,"2F","Work Completed","Supplies","2023-02-17 11:51:23",,"02/23/2023 11:51:00","2023-02-23 08:39:00",,"3548-2F DOOR SUPPLY                ",4,"30-00900        ","Paint, Roller9",3.95,15.8
464063,3548,"2F","Work Completed","Supplies","2023-02-17 11:51:23",,"02/23/2023 11:51:00","2023-02-23 08:39:00",,"3548-2F DOOR SUPPLY                ",1,"40-08400        ","Wringer, 35 QT pail",103.5,103.5
464075,1182,57,"Work Completed","Repairs","2023-02-17 12:36:04",,"02/23/2023 12:36:00","2023-03-23 13:51:00",,"1182-57-Floor near radiator        ",8,905             ,"SQFT    Demo the living room floor underneath the radiator.",3.65,29.2
464075,1182,57,"Work Completed","Repairs","2023-02-17 12:36:04",,"02/23/2023 12:36:00","2023-03-23 13:51:00",,"1182-57-Floor near radiator        ",8,915             ,"SQFT    Install a new floor in living room using PRE-FINISHED oak flooring",21.45,171.6
464075,1182,57,"Work Completed","Repairs","2023-02-17 12:36:04",,"02/23/2023 12:36:00","2023-03-23 13:51:00",,"1182-57-Floor near radiator        ",1,,"(UNDERNEATH RADIATOR)",0,0
464075,1182,57,"Work Completed","Repairs","2023-02-17 12:36:04",,"02/23/2023 12:36:00","2023-03-23 13:51:00","jortega     ","1182-57-Floor near radiator        ",0,,"",0,0
464075,1182,57,"Work Completed","Repairs","2023-02-17 12:36:04",,"02/23/2023 12:36:00","2023-03-23 13:51:00",,"1182-57-Floor near radiator        ",0,,":Tax Amount",0,0
464076,1092,"1A","Work Completed","Plumbing","2023-02-17 12:37:47",,"02/17/2023 12:37:00","2023-02-21 10:17:00",,"1092-5A-TO 1A-RADIATOR LEAK        ",0,,":Tax Amount",0,0
464076,1092,"1A","Work Completed","Plumbing","2023-02-17 12:37:47",,"02/17/2023 12:37:00","2023-02-21 10:17:00",,"1092-5A-TO 1A-RADIATOR LEAK        ",1,"plumbing        ","PLUMBING SERVICES",2142,2142
464083,2060,"2062BLDG","Work Completed","Supplies","2023-02-17 13:01:02",,"02/24/2023 13:01:00","2023-02-24 13:22:00",,"2062-BLDG-SUPPLIES                 ",4,"40-00600        ","Bags, Garbage 23x17x46 Regular",37.5,150
464083,2060,"2062BLDG","Work Completed","Supplies","2023-02-17 13:01:02",,"02/24/2023 13:01:00","2023-02-24 13:22:00",,"2062-BLDG-SUPPLIES                 ",2,"40-00350        ","Bags, Recycle Blue 55 gallon",35.53,71.06
464083,2060,"2062BLDG","Work Completed","Supplies","2023-02-17 13:01:02",,"02/24/2023 13:01:00","2023-02-24 13:22:00",,"2062-BLDG-SUPPLIES                 ",1,"del             ","DELIVERY CHARGE",30,30
464084,1039,"2B","Scheduled","Supplies","2023-02-17 13:01:29",,"02/17/2023 13:01:00",,,"1039-2B-TOWEL BAR                  ",1,"50-02500        ","Tile, Towel Bar (complete)",12.9,12.9
464086,1051,"5A","Work Completed","Plumbing","2023-02-17 13:03:43",,"02/22/2023 10:23:00","2023-02-22 10:23:00",,"1051 - 5A - toilet leak            ",0,,":Tax Amount",0,0
464086,1051,"5A","Work Completed","Plumbing","2023-02-17 13:03:43",,"02/22/2023 10:23:00","2023-02-22 10:23:00","defranca    ","1051 - 5A - toilet leak            ",0,,"",0,0
464086,1051,"5A","Work Completed","Plumbing","2023-02-17 13:03:43",,"02/22/2023 10:23:00","2023-02-22 10:23:00","gonzalez    ","1051 - 5A - toilet leak            ",0,,"",0,0
464086,1051,"5A","Work Completed","Plumbing","2023-02-17 13:03:43",,"02/22/2023 10:23:00","2023-02-22 10:23:00",,"1051 - 5A - toilet leak            ",1,"plumbing        ","PLUMBING SERVICES",526,526
464099,1887,"BOILER","Work Completed","Oil","2023-02-17 15:22:48",,"02/17/2023 15:22:00","2023-03-07 14:52:00","nambo       ","1887-BLRM ACTUATOR REP.            ",0,,"",0,0
464099,1887,"BOILER","Work Completed","Oil","2023-02-17 15:22:48",,"02/17/2023 15:22:00","2023-03-07 14:52:00",,"1887-BLRM ACTUATOR REP.            ",1,"boiler          ","BOILER SERVICES",8450,8450
464099,1887,"BOILER","Work Completed","Oil","2023-02-17 15:22:48",,"02/17/2023 15:22:00","2023-03-07 14:52:00",,"1887-BLRM ACTUATOR REP.            ",0,,":Tax Amount",0,0
464110,1011,"BOILER","Work Completed","Oil","2023-02-17 16:06:15",,"02/17/2023 16:06:00","2023-03-06 14:50:00","nambo       ","1011-BOILER-MM LWCO/PRESSURETROL   ",0,,"",0,0
464110,1011,"BOILER","Work Completed","Oil","2023-02-17 16:06:15",,"02/17/2023 16:06:00","2023-03-06 14:50:00",,"1011-BOILER-MM LWCO/PRESSURETROL   ",1,"boiler          ","BOILER SERVICES",1680,1680
464110,1011,"BOILER","Work Completed","Oil","2023-02-17 16:06:15",,"02/17/2023 16:06:00","2023-03-06 14:50:00",,"1011-BOILER-MM LWCO/PRESSURETROL   ",0,,":Tax Amount",0,0
464115,1061,"2-BOILER","Work Completed","Oil","2023-02-21 08:50:19",,"02/22/2023 11:31:00","2023-02-21 11:30:00",,"1061-2-Boiler-Boiler repair 2-20-23",0,,":Tax Amount",0,0
464115,1061,"2-BOILER","Work Completed","Oil","2023-02-21 08:50:19",,"02/22/2023 11:31:00","2023-02-21 11:30:00","nambo       ","1061-2-Boiler-Boiler repair 2-20-23",0,,"",0,0
464115,1061,"2-BOILER","Work Completed","Oil","2023-02-21 08:50:19",,"02/22/2023 11:31:00","2023-02-21 11:30:00",,"1061-2-Boiler-Boiler repair 2-20-23",1,"boiler          ","BOILER SERVICES",1500,1500
464116,1369,"BOILER","Work Completed","Oil","2023-02-21 08:54:47",,"02/21/2023 08:54:00","2023-02-21 11:18:00",,"1369 - HEAT ISSUES                 ",1,"boiler          ","BOILER SERVICES",236,236
464116,1369,"BOILER","Work Completed","Oil","2023-02-21 08:54:47",,"02/21/2023 08:54:00","2023-02-21 11:18:00",,"1369 - HEAT ISSUES                 ",2,"40-03600        ","Battery AA Duracell  4 pack",4.91,9.82
464116,1369,"BOILER","Work Completed","Oil","2023-02-21 08:54:47",,"02/21/2023 08:54:00","2023-02-21 11:18:00",,"1369 - HEAT ISSUES                 ",0,,":Tax Amount",0,0
464119,1097,"4C","Work Completed","Plumbing","2023-02-21 09:26:07",,"02/21/2023 09:26:00","2023-02-21 09:35:00",,"1097-4C-STOPPAGE                   ",0,,":Tax Amount",0,0
464119,1097,"4C","Work Completed","Plumbing","2023-02-21 09:26:07",,"02/21/2023 09:26:00","2023-02-21 09:35:00","sepulved    ","1097-4C-STOPPAGE                   ",0,,"",0,0
464119,1097,"4C","Work Completed","Plumbing","2023-02-21 09:26:07",,"02/21/2023 09:26:00","2023-02-21 09:35:00",,"1097-4C-STOPPAGE                   ",1,"plumbing        ","PLUMBING SERVICES",570,570
464122,1027,"2I","Work Completed","Plumbing","2023-02-21 09:50:57",,"02/21/2023 09:50:00","2023-02-24 11:19:00",,"1027-2I-PLUMBING                   ",0,,":Tax Amount",0,0
464122,1027,"2I","Work Completed","Plumbing","2023-02-21 09:50:57",,"02/21/2023 09:50:00","2023-02-24 11:19:00",,"1027-2I-PLUMBING                   ",1,"plumbing        ","PLUMBING SERVICES",879,879
464123,3005,"4B","Work Completed","Repairs","2023-02-21 09:51:25",,"03/02/2023 09:51:00","2023-03-02 15:49:00",,"3005-4B-apt repairs                ",1,275             ,"Scrape, plaster ,paint the complete bathroom wall",90,90
464123,3005,"4B","Work Completed","Repairs","2023-02-21 09:51:25",,"03/02/2023 09:51:00","2023-03-02 15:49:00",,"3005-4B-apt repairs                ",1,279             ,"Prime bathroom with mildew resistant primer",175,175
464123,3005,"4B","Work Completed","Repairs","2023-02-21 09:51:25",,"03/02/2023 09:51:00","2023-03-02 15:49:00",,"3005-4B-apt repairs                ",1,170             ,"Scrape, plaster,paint the complete kitchen",325,325
464123,3005,"4B","Work Completed","Repairs","2023-02-21 09:51:25",,"03/02/2023 09:51:00","2023-03-02 15:49:00",,"3005-4B-apt repairs                ",1,145             ,"Scrape, plaster, paint the complete kitchen ceiling",150,150
464123,3005,"4B","Work Completed","Repairs","2023-02-21 09:51:25",,"03/02/2023 09:51:00","2023-03-02 15:49:00",,"3005-4B-apt repairs                ",3,805             ,"Two coats are required, per room",150,450
464123,3005,"4B","Work Completed","Repairs","2023-02-21 09:51:25",,"03/02/2023 09:51:00","2023-03-02 15:49:00",,"3005-4B-apt repairs                ",0,"ncu6            ","""NO CHILD UNDER THE AGE OF SIX""",0,0
464123,3005,"4B","Work Completed","Repairs","2023-02-21 09:51:25",,"03/02/2023 09:51:00","2023-03-02 15:49:00",,"3005-4B-apt repairs                ",1,935             ,"Scrape, plaster, paint the complete living room ceiling",150,150
464123,3005,"4B","Work Completed","Repairs","2023-02-21 09:51:25",,"03/02/2023 09:51:00","2023-03-02 15:49:00",,"3005-4B-apt repairs                ",1,885             ,"Scrape/Plaster/Paint the Living Room Complete",325,325
464123,3005,"4B","Work Completed","Repairs","2023-02-21 09:51:25",,"03/02/2023 09:51:00","2023-03-02 15:49:00","jortega     ","3005-4B-apt repairs                ",0,,"",0,0
464126,3005,"3B","Work Completed","Repairs","2023-02-21 09:58:19",,"03/01/2023 09:58:00","2023-03-01 15:48:00",,"3005-3B-APT REPAIR                 ",1,275             ,"Scrape, plaster ,paint the complete bathroom wall",90,90
464126,3005,"3B","Work Completed","Repairs","2023-02-21 09:58:19",,"03/01/2023 09:58:00","2023-03-01 15:48:00",,"3005-3B-APT REPAIR                 ",1,279             ,"Prime bathroom with mildew resistant primer",175,175
464126,3005,"3B","Work Completed","Repairs","2023-02-21 09:58:19",,"03/01/2023 09:58:00","2023-03-01 15:48:00",,"3005-3B-APT REPAIR                 ",1,170             ,"Scrape, plaster,paint the complete kitchen",325,325
464126,3005,"3B","Work Completed","Repairs","2023-02-21 09:58:19",,"03/01/2023 09:58:00","2023-03-01 15:48:00",,"3005-3B-APT REPAIR                 ",1,145             ,"Scrape, plaster, paint the complete kitchen ceiling",150,150
464126,3005,"3B","Work Completed","Repairs","2023-02-21 09:58:19",,"03/01/2023 09:58:00","2023-03-01 15:48:00",,"3005-3B-APT REPAIR                 ",3,805             ,"Two coats are required, per room",150,450
464126,3005,"3B","Work Completed","Repairs","2023-02-21 09:58:19",,"03/01/2023 09:58:00","2023-03-01 15:48:00",,"3005-3B-APT REPAIR                 ",0,"ncu6            ","""NO CHILD UNDER THE AGE OF SIX""",0,0
464126,3005,"3B","Work Completed","Repairs","2023-02-21 09:58:19",,"03/01/2023 09:58:00","2023-03-01 15:48:00",,"3005-3B-APT REPAIR                 ",1,935             ,"Scrape, plaster, paint the complete living room ceiling",150,150
464126,3005,"3B","Work Completed","Repairs","2023-02-21 09:58:19",,"03/01/2023 09:58:00","2023-03-01 15:48:00",,"3005-3B-APT REPAIR                 ",1,885             ,"Scrape/Plaster/Paint the Living Room Complete",325,325
464126,3005,"3B","Work Completed","Repairs","2023-02-21 09:58:19",,"03/01/2023 09:58:00","2023-03-01 15:48:00","jbatista    ","3005-3B-APT REPAIR                 ",0,,"",0,0
464131,3005,"2B","Work Completed","Repairs","2023-02-21 10:09:37",,"03/01/2023 10:09:00","2023-03-01 15:42:00",,"3005-2B-APT REPAIR                 ",1,275             ,"Scrape, plaster ,paint the complete bathroom wall",90,90
464131,3005,"2B","Work Completed","Repairs","2023-02-21 10:09:37",,"03/01/2023 10:09:00","2023-03-01 15:42:00",,"3005-2B-APT REPAIR                 ",1,279             ,"Prime bathroom with mildew resistant primer",175,175
464131,3005,"2B","Work Completed","Repairs","2023-02-21 10:09:37",,"03/01/2023 10:09:00","2023-03-01 15:42:00",,"3005-2B-APT REPAIR                 ",1,170             ,"Scrape, plaster,paint the complete kitchen",325,325
464131,3005,"2B","Work Completed","Repairs","2023-02-21 10:09:37",,"03/01/2023 10:09:00","2023-03-01 15:42:00",,"3005-2B-APT REPAIR                 ",1,145             ,"Scrape, plaster, paint the complete kitchen ceiling",150,150
464131,3005,"2B","Work Completed","Repairs","2023-02-21 10:09:37",,"03/01/2023 10:09:00","2023-03-01 15:42:00",,"3005-2B-APT REPAIR                 ",3,805             ,"Two coats are required, per room",150,450
464131,3005,"2B","Work Completed","Repairs","2023-02-21 10:09:37",,"03/01/2023 10:09:00","2023-03-01 15:42:00",,"3005-2B-APT REPAIR                 ",1,935             ,"Scrape, plaster, paint the complete living room ceiling",150,150
464131,3005,"2B","Work Completed","Repairs","2023-02-21 10:09:37",,"03/01/2023 10:09:00","2023-03-01 15:42:00",,"3005-2B-APT REPAIR                 ",1,885             ,"Scrape/Plaster/Paint the Living Room Complete",325,325
464131,3005,"2B","Work Completed","Repairs","2023-02-21 10:09:37",,"03/01/2023 10:09:00","2023-03-01 15:42:00","cesardls    ","3005-2B-APT REPAIR                 ",0,,"",0,0
464132,2022,106,"Work Completed","Repairs","2023-02-21 10:11:57",,"02/22/2023 10:12:00","2023-02-22 08:49:00",,"2022-106-SUPPLIES-TOILET           ",1,"36-00095        ","TOILET 12'' TANK & BOWL",226.4,226.4
464132,2022,106,"Work Completed","Repairs","2023-02-21 10:11:57",,"02/22/2023 10:12:00","2023-02-22 08:49:00",,"2022-106-SUPPLIES-TOILET           ",1,"del             ","DELIVERY CHARGE",30,30
464133,2022,707,"Work Completed","Supplies","2023-02-21 10:14:19",,"02/22/2023 10:14:00","2023-02-22 08:43:00",,"2022-707-SUPPLIES-TOILET           ",1,"36-00095        ","TOILET 12'' TANK & BOWL",226.4,226.4
464133,2022,707,"Work Completed","Supplies","2023-02-21 10:14:19",,"02/22/2023 10:14:00","2023-02-22 08:43:00",,"2022-707-SUPPLIES-TOILET           ",1,"del             ","DELIVERY CHARGE",30,30
464134,3005,"1B","Work Completed","Repairs","2023-02-21 10:15:18",,"03/02/2023 10:15:00","2023-03-02 12:57:00",,"3005-1B-APT REPAIR                 ",1,275             ,"Scrape, plaster ,paint the complete bathroom wall",90,90
464134,3005,"1B","Work Completed","Repairs","2023-02-21 10:15:18",,"03/02/2023 10:15:00","2023-03-02 12:57:00",,"3005-1B-APT REPAIR                 ",1,279             ,"Prime bathroom with mildew resistant primer",175,175
