YardiMM2PODetID,PONumber,WONumber,VendorCode,Vendor,QtyOrdered,ExpenseType,UnitPrice,TotalCost,POAmount,WOAndInvoiceAmt,OrderDate,ReceivedDate,ItemCode,ItemDesc,Client,Date1,Date2
61644,50760   ,,"cro1        ","CROWN JANITORIAL",75,"Maintenance-COGS",9.78,733.5,7766.01,0,"2024-07-22 00:00:00","2024-07-22 00:00:00","40-04650        ","Floor Stripper, 5 gallon",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61645,50760   ,,"cro1        ","CROWN JANITORIAL",24,"Maintenance-COGS",8.08,193.92,7766.01,0,"2024-07-22 00:00:00","2024-07-22 00:00:00","40-04000        ","Broom, Angle",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61646,50760   ,,"cro1        ","CROWN JANITORIAL",125,"Maintenance-COGS",0.95,118.75,7766.01,0,"2024-07-22 00:00:00","2024-07-22 00:00:00","40-06140        ","Rags, 25lb Box",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61647,50760   ,,"cro1        ","CROWN JANITORIAL",36,"Maintenance-COGS",7.81,281.16,7766.01,0,"2024-07-22 00:00:00","2024-07-22 00:00:00","40-05610        ","LYNX SPRAY CAN DISINFECTANT 17 OZ.",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61648,50760   ,,"cro1        ","CROWN JANITORIAL",125,"Maintenance-COGS",4.59,573.75,7766.01,0,"2024-07-22 00:00:00","2024-07-22 00:00:00","40-00776        ","BAGS, MATTRESS (KING/QUEEN)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61649,50761   ,,"ace12       ","Costello's Ace Hardware",200,"CoOp-Inventory",47,9400,16590,0,"2024-07-22 00:00:00","2024-07-31 00:00:00","40-04240        ","Alarm, carbon monoxide/smoke electric",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61650,50761   ,,"ace12       ","Costello's Ace Hardware",200,"CoOp-Inventory",35.95,7190,16590,0,"2024-07-22 00:00:00","2024-07-31 00:00:00","40-04225        ","Carbon Monoxide Detectors/Smoke Detector Combo 10 Year",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61652,50762   ,497491  ,"cen1        ","Century Maintenance",1,"Subcontractor-Maintenance",256.27,256.27,256.27,4134,"2024-07-23 00:00:00","2024-07-23 00:00:00","material        ","Misc","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","2024-03-01 00:00:00","2025-05-01 00:00:00"
61653,50763   ,497523  ,"cen1        ","Century Maintenance",1,"AMC-Subcontract LWCC",22.49,22.49,22.49,3273.5,"2024-07-23 00:00:00","2024-07-23 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 356 E 152ND ST","2024-03-01 00:00:00","2025-05-01 00:00:00"
61654,50764   ,499037  ,"fww         ","F.W. Webb Company",1,"Boiler-COGS",76.85,76.85,76.85,4199,"2024-07-23 00:00:00","2024-07-23 00:00:00","material        ","Misc","AHC HDFC, 1842 ARTHUR AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
61655,50765   ,,"all2        ","ALLTYPE MAINTENANCE CORP.",1,"Canceled",0.1,0.1,0.1,0,"2024-07-23 00:00:00",,"10-00650        ","SLAB DOOR - 30X80",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61661,50768   ,497330  ,"cen1        ","Century Maintenance",1,"Subcontractor-Maintenance",22.49,22.49,22.49,1747.65,"2024-07-24 00:00:00","2024-07-24 00:00:00","material        ","Misc","510 WEST 188TH STREET ASSOCIATES LLC, 510 WEST 188TH STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
61662,50769   ,496901  ,"cen1        ","Century Maintenance",1,"Subcontractor-Maintenance",47.68,47.68,89.07,849,"2024-07-24 00:00:00","2024-07-24 00:00:00","material        ","Misc","AUDUBON PROPERTY GROUP LLC, 530 AUDUBON AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
61856,50769   ,496901  ,"cen1        ","Century Maintenance",1,"Subcontractor-Maintenance",41.39,41.39,89.07,849,"2024-07-24 00:00:00","2024-07-24 00:00:00","material        ","Misc","AUDUBON PROPERTY GROUP LLC, 530 AUDUBON AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
61663,50770   ,,"cen1        ","Century Maintenance",1,"Subcontractor-Maintenance",774.5,774.5,774.5,0,"2024-07-24 00:00:00","2024-07-25 00:00:00","material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61664,50771   ,479063  ,"cen1        ","Century Maintenance",1,"Subcontractor-Maintenance",55.78,55.78,55.78,3451.4,"2024-07-24 00:00:00","2024-07-24 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 678 EAST 138 STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
61666,50773   ,497141  ,"cen1        ","Century Maintenance",1,"Subcontractor-Maintenance",26.99,26.99,26.99,2342,"2024-07-24 00:00:00","2024-07-23 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 357 EAST 150TH STREET","2024-03-01 00:00:00","2025-05-01 00:00:00"
61668,50775   ,,"cen1        ","Century Maintenance",12,"Plumbing-Inventory",14.39,172.68,172.68,0,"2024-07-24 00:00:00","2024-07-24 00:00:00","35-01000        ","Toilet Fill Valve
- hunter - A400 Fluidmaster",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61669,50776   ,,"rit1        ","RITZ PAINT",2,"Maintenance-COGS",225,450,565,0,"2024-07-24 00:00:00","2024-08-15 00:00:00","30-00450        ","Paint, Battleship Grey 5 Gal.",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61670,50776   ,,"rit1        ","RITZ PAINT",5,"Maintenance-COGS",23,115,565,0,"2024-07-24 00:00:00","2024-08-15 00:00:00","30-00750        ","Paint, Primer Latex 1 gal",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61671,50777   ,,"cen1        ","Century Maintenance",9,"CoOp-Inventory",26.09,234.81,626.16,0,"2024-07-24 00:00:00","2024-09-03 00:00:00","40-04685        ","Frame, Certificate 6""X9""",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
64726,50777   ,,"cen1        ","Century Maintenance",15,"CoOp-Inventory",26.09,391.35,626.16,0,"2024-07-24 00:00:00",,"40-04685        ","Frame, Certificate 6"" x 9""",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61672,50778   ,,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Boiler-COGS",1139.92,1139.92,1139.92,0,"2024-07-24 00:00:00","2024-07-24 00:00:00","material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61677,50783   ,495173  ,"gol12       ","Direct Cabinet Sales",1,"Maintenance-COGS",2374,2374,2374,2812.9,"2024-07-24 00:00:00","2024-08-01 00:00:00","material        ","Misc","NEW AMSTERDAM ASSOCIATES, 1751 AMSTERDAM AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
61678,50784   ,,"durts10     ","Durst Corp",100,"Plumbing-COGS",11.14,1114,2673,0,"2024-07-24 00:00:00","2024-07-25 00:00:00","35-01000        ","Toilet Fill Valve
- hunter - A400 Fluidmaster",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61679,50784   ,,"durts10     ","Durst Corp",100,"Plumbing-COGS",11.47,1147,2673,0,"2024-07-24 00:00:00","2024-07-25 00:00:00","35-01100        ","P Trap, CP tube and traps 1 1/2",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61680,50784   ,,"durts10     ","Durst Corp",200,"Plumbing-COGS",2.06,412,2673,0,"2024-07-24 00:00:00","2024-07-25 00:00:00","35-01500        ","Speedy Conn., flex 20",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61681,50785   ,,"cen1        ","Century Maintenance",40,"CoOp-Inventory",13.5,540,1182,0,"2024-07-24 00:00:00","2024-07-24 00:00:00","35-01000        ","Toilet Fill Valve
- hunter - A400 Fluidmaster",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61682,50785   ,,"cen1        ","Century Maintenance",50,"CoOp-Inventory",11.99,599.5,1182,0,"2024-07-24 00:00:00","2024-07-24 00:00:00","20-00561        ","GFI Outlets",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61683,50785   ,,"cen1        ","Century Maintenance",5,"CoOp-Inventory",8.5,42.5,1182,0,"2024-07-24 00:00:00","2024-07-24 00:00:00","20-00569        ","Square window Balance w/ Clips 3630",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61685,50786   ,495614  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",2374.87,2374.87,7124.49,47213,"2024-07-24 00:00:00","2024-07-24 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 660-666 SOUTHERN BOULEVARD","2024-03-01 00:00:00","2025-05-01 00:00:00"
61857,50786   ,495614  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",4749.62,4749.62,7124.49,47213,"2024-07-24 00:00:00","2024-07-24 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 660-666 SOUTHERN BOULEVARD","2024-03-01 00:00:00","2025-05-01 00:00:00"
61686,50787   ,,"ff1         ","F&F HARDWARE AND SUPPLY. INC.",50,"CoOp-Inventory",49.5,2475,2475,0,"2024-07-24 00:00:00","2024-07-25 00:00:00","40-04240        ","Alarm, carbon monoxide/smoke electric",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61688,50789   ,497941  ,"cen1        ","Century Maintenance",1,"Canceled",50,50,50,1924.5,"2024-07-25 00:00:00",,"material        ","Misc","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","2024-03-01 00:00:00","2025-05-01 00:00:00"
61689,50790   ,497943  ,"cen1        ","Century Maintenance",1,"Subcontractor-Maintenance",80.13,80.13,80.13,1615,"2024-07-25 00:00:00","2024-07-25 00:00:00","material        ","Misc","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","2024-03-01 00:00:00","2025-05-01 00:00:00"
61690,50791   ,498227  ,"cen1        ","Century Maintenance",1,"Subcontractor-Maintenance",86.59,86.59,86.59,685,"2024-07-25 00:00:00","2024-07-23 00:00:00","material        ","Misc","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","2024-03-01 00:00:00","2025-05-01 00:00:00"
61691,50792   ,487629  ,"rit1        ","RITZ PAINT",1,"Subcontractor-Maintenance",300,300,300,1425,"2024-07-25 00:00:00","2024-08-15 00:00:00","material        ","Misc","1880 Boston Road Apartments LLC, 1880 Boston Road","2024-03-01 00:00:00","2025-05-01 00:00:00"
61692,50793   ,,"cen1        ","Century Maintenance",2,"CoOp-Inventory",71.99,143.98,235.72,0,"2024-07-25 00:00:00","2024-07-25 00:00:00","10-00450        ","SLAB DOOR - 24X80",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61829,50793   ,,"cen1        ","Century Maintenance",6,"CoOp-Inventory",15.29,91.74,235.72,0,"2024-07-25 00:00:00","2024-07-25 00:00:00","20-00561        ","GFI Outlets",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61693,50794   ,,"rit1        ","RITZ PAINT",2,"CoOp-Inventory",150,300,300,0,"2024-07-25 00:00:00","2024-07-25 00:00:00","30-00220        ","Paint, Navajo White 5 Gal",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
62310,50796   ,498109  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",2343.21,2343.21,3355.71,74246,"2024-07-25 00:00:00","2024-08-01 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 660-666 SOUTHERN BOULEVARD","2024-03-01 00:00:00","2025-05-01 00:00:00"
61700,50801   ,,"cen1        ","Century Maintenance",45,"Maintenance-Inventory",8.5,382.5,382.5,0,"2024-07-25 00:00:00","2024-07-24 00:00:00","20-00569        ","Square window Balance w/ Clips 3630",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61701,50802   ,497546  ,"cen1        ","Century Maintenance",1,"Subcontractor-Maintenance",181.78,181.78,181.78,2188,"2024-07-26 00:00:00","2024-07-26 00:00:00","material        ","Misc","357 EAST 150TH STREET HDFC, 747 MELROSE AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
61702,50803   ,498180  ,"cen1        ","Century Maintenance",1,"Canceled",75,75,75,1302,"2024-07-26 00:00:00",,"material        ","Misc","11-19 JACOBUS ASSOCIATES, LLC, 15 JACOBUS PL","2024-03-01 00:00:00","2025-05-01 00:00:00"
61703,50804   ,497587  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",287.96,287.96,287.96,2560,"2024-07-26 00:00:00","2024-07-26 00:00:00","material        ","Misc","BR AFFORDABLE JV LLC, 1038 BOSTON ROAD","2024-03-01 00:00:00","2025-05-01 00:00:00"
61706,50807   ,,"cen1        ","Century Maintenance",20,"CoOp-Inventory",1.35,27,71.99,0,"2024-07-26 00:00:00","2024-07-26 00:00:00","20-00810        ","Plate, Single wall toggle (white)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61830,50807   ,,"cen1        ","Century Maintenance",20,"CoOp-Inventory",1.35,27,71.99,0,"2024-07-26 00:00:00","2024-07-26 00:00:00","20-00710        ","Plate, Receptacle duplex (white)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61831,50807   ,,"cen1        ","Century Maintenance",1,"CoOp-Inventory",17.99,17.99,71.99,0,"2024-07-26 00:00:00","2024-07-26 00:00:00","20-01100        ","FIXTURE, BATHROOM WALL",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61707,50808   ,499520  ,"gol12       ","Direct Cabinet Sales",1,"Maintenance-COGS",2231,2231,2231,2622.55,"2024-07-26 00:00:00","2024-08-05 00:00:00","material        ","Misc","ANDERSON REHAB ASSOCIATES, 963 ANDERSON AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
61709,50810   ,499599  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",267.07,267.07,267.07,1521.94,"2024-07-26 00:00:00","2024-07-26 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 766 CAULDWELL AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
61710,50811   ,494158  ,"gol12       ","Direct Cabinet Sales",1,"Maintenance-COGS",1341,1341,1341,1680.85,"2024-07-26 00:00:00","2024-08-13 00:00:00","material        ","Misc","ACADEMY COMMUNITY PARTNERSHIP, 578 ACADEMY ST","2024-03-01 00:00:00","2025-05-01 00:00:00"
61712,50813   ,,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Boiler-COGS",540.02,540.02,540.02,0,"2024-07-26 00:00:00","2024-07-26 00:00:00","material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61715,50816   ,,"cen1        ","Century Maintenance",50,"CoOp-Inventory",11.99,599.5,2898,0,"2024-07-26 00:00:00","2024-07-29 00:00:00","20-00561        ","GFI Outlets",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61716,50816   ,,"cen1        ","Century Maintenance",50,"CoOp-Inventory",15.99,799.5,2898,0,"2024-07-26 00:00:00","2024-07-29 00:00:00","10-00350        ","Cylinder, brass mortise",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61717,50816   ,,"cen1        ","Century Maintenance",100,"CoOp-Inventory",14.99,1499,2898,0,"2024-07-26 00:00:00","2024-07-29 00:00:00","10-02900        ","Reducing Strip, Metal 12'",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61724,50817   ,,"cro1        ","CROWN JANITORIAL",15,"CoOp-Inventory",29.05,435.75,1907.08,0,"2024-07-26 00:00:00","2024-07-12 00:00:00","40-05560        ","Lobby Dust Pan ( black )",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61725,50817   ,,"cro1        ","CROWN JANITORIAL",180,"CoOp-Inventory",6.57,1182.6,1907.08,0,"2024-07-26 00:00:00","2024-07-12 00:00:00","40-04551        ","Deodorant, lavender (5 gallon containers)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61726,50817   ,,"cro1        ","CROWN JANITORIAL",30,"CoOp-Inventory",3.31,99.3,1907.08,0,"2024-07-26 00:00:00","2024-07-12 00:00:00","20-00100        ","Bulbs, 2 ft fluors. 20 watt",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61727,50817   ,,"cro1        ","CROWN JANITORIAL",30,"CoOp-Inventory",3.17,95.1,1907.08,0,"2024-07-26 00:00:00","2024-07-12 00:00:00","20-00300        ","Bulbs, 4 ft fluors. 40 watt",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61728,50817   ,,"cro1        ","CROWN JANITORIAL",30,"CoOp-Inventory",3.15,94.5,1907.08,0,"2024-07-26 00:00:00","2024-07-12 00:00:00","20-00400        ","Bulbs, 60 watt frost white",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61729,50818   ,497327  ,"cen1        ","Century Maintenance",1,"Canceled",200,200,200,1677,"2024-07-29 00:00:00",,"material        ","Misc","BX-9E PARTNERS LP, 30 EAST CLARKE PLACE","2024-03-01 00:00:00","2025-05-01 00:00:00"
61730,50819   ,496987  ,"cen1        ","Century Maintenance",1,"Subcontractor-Maintenance",494.63,494.63,494.63,6649,"2024-07-29 00:00:00","2024-07-29 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 922 HOE AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
61732,50820   ,499129  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",647.16,647.16,647.16,8900,"2024-07-29 00:00:00","2024-07-30 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 660-666 SOUTHERN BOULEVARD","2024-03-01 00:00:00","2025-05-01 00:00:00"
61736,50823   ,,"qua2        ","QUALITY TILE CORPORATION",1,"Maintenance-COGS",57.7,57.7,57.7,0,"2024-07-29 00:00:00","2024-08-20 00:00:00","material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61739,50825   ,,"cen1        ","Century Maintenance",50,"Maintenance-Inventory",11.99,599.5,599.5,0,"2024-07-30 00:00:00","2024-08-01 00:00:00","20-00561        ","GFI Outlets",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61740,50826   ,,"fww         ","F.W. Webb Company",1,"Boiler-COGS",113.76,113.76,113.76,0,"2024-07-30 00:00:00","2024-07-30 00:00:00","material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61742,50828   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",100,"CoOp-Inventory",1.35,135,3764.46,0,"2024-07-30 00:00:00",,"20-00560        ","Duplex Outlets",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61743,50828   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",100,"CoOp-Inventory",0.35,35,3764.46,0,"2024-07-30 00:00:00",,"20-00850        ","Plate, 2 Gang Wall Switch",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61744,50828   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",100,"CoOp-Inventory",1.12,112,3764.46,0,"2024-07-30 00:00:00",,"20-00590        ","Plate, GFI (white)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61745,50828   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",100,"CoOp-Inventory",18.29,1829,3764.46,0,"2024-07-30 00:00:00",,"20-00561        ","GFI Outlets",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61746,50828   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",30,"CoOp-Inventory",20.89,626.7,3764.46,0,"2024-07-30 00:00:00",,"20-01100        ","FIXTURE, BATHROOM WALL",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61747,50828   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",30,"CoOp-Inventory",35.61,1068.3,3764.46,0,"2024-07-30 00:00:00",,"20-00575        ","Fixture, Bathroom (with out pullchain)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61748,50829   ,499556  ,"fww         ","F.W. Webb Company",1,"Plumbing-COGS",298.12,298.12,298.12,2563,"2024-07-30 00:00:00","2024-07-30 00:00:00","material        ","Misc","276 WEST 135 ST. ASSOCIATES  L.P., 2526-28-30-32 EIGHTH AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
61754,50833   ,,"hom2        ","HOME DEPOT CREDIT SERVICES",20,"Maintenance-Inventory",31.18,623.6,623.6,0,"2024-07-30 00:00:00","2024-07-30 00:00:00","30-01900        ","Primer, KILZ Mold & Mildew",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61759,50836   ,499885  ,"hea2        ","HEATING & BURNER SUPPLY, INC.",1,"Boiler-COGS",32.66,32.66,577.04,0,"2024-07-30 00:00:00","2024-07-30 00:00:00","material        ","Misc","SOUTH BRONX COMMUNITY LEMLE WOLFF LLC, 922 HOE AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
61760,50838   ,,"ranger      ","Ranger Supply Co.",1,"Plumbing-Inventory",888.49,888.49,888.49,0,"2024-07-31 00:00:00","2024-07-31 00:00:00","material        ","Misc",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61761,50839   ,,"cen1        ","Century Maintenance",10,"Maintenance-COGS",5.39,53.9,80.89,0,"2024-07-31 00:00:00","2024-07-31 00:00:00","35-02050        ","Toilet Tank Handles",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61840,50839   ,,"cen1        ","Century Maintenance",1,"Maintenance-COGS",26.99,26.99,80.89,0,"2024-07-31 00:00:00","2024-07-31 00:00:00","40-07200        ","Toilet,Seat (white)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61762,50840   ,,"rit1        ","RITZ PAINT",20,"Maintenance-Inventory",120,2400,4752,0,"2024-07-31 00:00:00","2024-08-15 00:00:00","30-00400        ","Paint, #160 5 gallon (white)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61763,50840   ,,"rit1        ","RITZ PAINT",10,"Maintenance-Inventory",48,480,4752,0,"2024-07-31 00:00:00","2024-08-15 00:00:00","30-00300        ","Paint,#160 2 gallon (white)",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61764,50840   ,,"rit1        ","RITZ PAINT",6,"Maintenance-Inventory",150,900,4752,0,"2024-07-31 00:00:00","2024-08-15 00:00:00","30-00255        ","China White 5 gal",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61765,50840   ,,"rit1        ","RITZ PAINT",6,"Maintenance-Inventory",115,690,4752,0,"2024-07-31 00:00:00","2024-08-15 00:00:00","30-00835        ","PAINT, BENJ MOORE 5 GAL FLAT WHITE",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61766,50840   ,,"rit1        ","RITZ PAINT",36,"Maintenance-Inventory",2.5,90,4752,0,"2024-07-31 00:00:00","2024-08-15 00:00:00","30-00900        ","Paint, Roller9",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61767,50840   ,,"rit1        ","RITZ PAINT",48,"Maintenance-Inventory",4,192,4752,0,"2024-07-31 00:00:00","2024-08-15 00:00:00","10-00200        ","LATEX CAULKING 1 TUBE",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
61769,50842   ,499934  ,"gol12       ","Direct Cabinet Sales",1,"Maintenance-COGS",1726,1726,1726,2014.15,"2024-07-31 00:00:00","2024-08-13 00:00:00","material        ","Misc","NEW AMSTERDAM ASSOCIATES, 1770 AMSTERDAM AVE","2024-03-01 00:00:00","2025-05-01 00:00:00"
61771,50844   ,499563  ,"cen1        ","Century Maintenance",1,"Maintenance-COGS",80.99,80.99,80.99,1080,"2024-08-01 00:00:00","2024-08-01 00:00:00","material        ","Misc","PROSPECT DEVELOPMENT GROUP L.P, 1414 PROSPECT AVENUE","2024-03-01 00:00:00","2025-05-01 00:00:00"
61772,50845   ,,"cen1        ","Century Maintenance",8,"CoOp-Inventory",62.99,503.92,709.09,0,"2024-08-01 00:00:00","2024-08-01 00:00:00","10-00380        ","DOOR 18 X 80 SLAB",", ","2024-03-01 00:00:00","2025-05-01 00:00:00"
