WONumber,BuildingNum,AptNum,JobStatus,Category,CallDate,StartDate,SchedDate,BatchID,BatchDate,CompleteDate,Employee,BriefDesc,Quantity,Code,FullDesc,UnitPrice,PayAmt,woBatchOccuredDate
471328,1096,"3A","Work Completed","APH-Plumbing","2023-06-14 10:06:22",,"2023-06-14 10:06:00",1600028896,"2023-07-05 13:26:48","06/14/2023 16:47:00","sepulved    ","1096-3A-KITCHEN FAUCET             ",0,,"",0,0,"2023-06-30 00:00:00"
471328,1096,"3A","Work Completed","APH-Plumbing","2023-06-14 10:06:22",,"2023-06-14 10:06:00",1600028896,"2023-07-05 13:26:48","06/14/2023 16:47:00",,"1096-3A-KITCHEN FAUCET             ",1,"aph_plumbing    ","APH PLUMBING SERVICES",1611.5,1611.5,"2023-06-30 00:00:00"
471328,1096,"3A","Work Completed","APH-Plumbing","2023-06-14 10:06:22",,"2023-06-14 10:06:00",1600028896,"2023-07-05 13:26:48","06/14/2023 16:47:00",,"1096-3A-KITCHEN FAUCET             ",1,"36-00125        ","2 X 1 1/2 RB NY TRAP H       TRAPTR2015",36.9,36.9,"2023-06-30 00:00:00"
470547,3572,"2C","Work Completed","APH-Plumbing","2023-06-01 11:31:12",,"2023-06-02 11:31:00",1600028896,"2023-07-05 13:26:48","06/02/2023 15:03:00",,"3572-2C-Plumbing                   ",1,"36-00350        ","DELTA 100 DECK FAUCET       DELDELlOO",146.48,146.48,"2023-06-30 00:00:00"
470547,3572,"2C","Work Completed","APH-Plumbing","2023-06-01 11:31:12",,"2023-06-02 11:31:00",1600028896,"2023-07-05 13:26:48","06/02/2023 15:03:00",,"3572-2C-Plumbing                   ",1,"36-00200        ","11/2 X24 WASTE BEND 17 GUAGE       TUB1122417",36.07,36.07,"2023-06-30 00:00:00"
470547,3572,"2C","Work Completed","APH-Plumbing","2023-06-01 11:31:12",,"2023-06-02 11:31:00",1600028896,"2023-07-05 13:26:48","06/02/2023 15:03:00",,"3572-2C-Plumbing                   ",1,"36-00500        ","DELTA 520 MPU LAV FAUCET       DEL520MPU",175.61,175.61,"2023-06-30 00:00:00"
470547,3572,"2C","Work Completed","APH-Plumbing","2023-06-01 11:31:12",,"2023-06-02 11:31:00",1600028896,"2023-07-05 13:26:48","06/02/2023 15:03:00",,"3572-2C-Plumbing                   ",1,"36-00450        ","11/2 FTP 17 GUAGE       TUB112FTP17",18.36,18.36,"2023-06-30 00:00:00"
471229,1055,"2-4R","Work Completed","APH-Plumbing","2023-06-13 08:50:52",,"2023-06-13 08:48:00",1600028896,"2023-07-05 13:26:48","06/13/2023 08:50:00","sepulved    ","1055-4R Bath-tub leak              ",0,,"",0,0,"2023-06-30 00:00:00"
471229,1055,"2-4R","Work Completed","APH-Plumbing","2023-06-13 08:50:52",,"2023-06-13 08:48:00",1600028896,"2023-07-05 13:26:48","06/13/2023 08:50:00",,"1055-4R Bath-tub leak              ",1,"aph_plumbing    ","APH PLUMBING SERVICES",2152.94,2152.94,"2023-06-30 00:00:00"
471229,1055,"2-4R","Work Completed","APH-Plumbing","2023-06-13 08:50:52",,"2023-06-13 08:48:00",1600028896,"2023-07-05 13:26:48","06/13/2023 08:50:00",,"1055-4R Bath-tub leak              ",1,"36-01000        ","GERBER 41-818 TRIP LEVER       GEBG41818",107.06,107.06,"2023-06-30 00:00:00"
471993,3502,"BLDG","Work Completed","APH-Plumbing","2023-06-27 13:33:07",,"2023-06-27 13:33:00",1600028896,"2023-07-05 13:26:48","06/27/2023 11:53:00",,"3502-BLDG-PIPE INSULATION          ",1,"aph_plumbing    ","APH PLUMBING SERVICES",500,500,"2023-06-30 00:00:00"
470814,2060,"2060-SW1","Work Completed","APH-Plumbing","2023-06-06 10:55:02",,"2023-06-06 10:55:00",1600028896,"2023-07-05 13:26:48","06/06/2023 14:37:00","sepulved    ","2060-SW1-PLUMBING                  ",0,,"",0,0,"2023-06-30 00:00:00"
470814,2060,"2060-SW1","Work Completed","APH-Plumbing","2023-06-06 10:55:02",,"2023-06-06 10:55:00",1600028896,"2023-07-05 13:26:48","06/06/2023 14:37:00",,"2060-SW1-PLUMBING                  ",1,"aph_plumbing    ","APH PLUMBING SERVICES",720,720,"2023-06-30 00:00:00"
470505,1369,"BLDG","Work Completed","APH-Plumbing","2023-05-31 12:41:08",,"2023-06-01 11:28:00",1600028896,"2023-07-05 13:26:48","06/01/2023 08:30:00","sepulved    ","1369-Bldg Drain                    ",0,,"",0,0,"2023-06-30 00:00:00"
470505,1369,"BLDG","Work Completed","APH-Plumbing","2023-05-31 12:41:08",,"2023-06-01 11:28:00",1600028896,"2023-07-05 13:26:48","06/01/2023 08:30:00",,"1369-Bldg Drain                    ",1,"aph_plumbing    ","APH PLUMBING SERVICES",1200,1200,"2023-06-30 00:00:00"
471353,1091,"4B","Work Completed","APH-Plumbing","2023-06-14 13:12:30",,"2023-06-14 13:12:00",1600028896,"2023-07-05 13:26:48","06/14/2023 08:13:00","sepulved    ","1091-4B-BATHROOM STOPPAGE          ",0,,"",0,0,"2023-06-30 00:00:00"
471353,1091,"4B","Work Completed","APH-Plumbing","2023-06-14 13:12:30",,"2023-06-14 13:12:00",1600028896,"2023-07-05 13:26:48","06/14/2023 08:13:00",,"1091-4B-BATHROOM STOPPAGE          ",1,"aph_plumbing    ","APH PLUMBING SERVICES",720,720,"2023-06-30 00:00:00"
471956,3502,12,"Work Completed","APH-Plumbing","2023-06-27 10:43:17",,"2023-06-27 10:43:00",1600028896,"2023-07-05 13:26:48","06/29/2023 11:57:00",,"3502-12-SHOWER BODY REPLACMENT     ",1,"aph_plumbing    ","APH PLUMBING SERVICES",1345.26,1345.26,"2023-06-30 00:00:00"
471956,3502,12,"Work Completed","APH-Plumbing","2023-06-27 10:43:17",,"2023-06-27 10:43:00",1600028896,"2023-07-05 13:26:48","06/29/2023 11:57:00",,"3502-12-SHOWER BODY REPLACMENT     ",1,"36-00850        ","GERBER 49-730 SHOWER BODY       GEBG49730",259.74,259.74,"2023-06-30 00:00:00"
470813,1366,"BLDG","Work Completed","APH-Plumbing","2023-06-06 10:52:38",,"2023-06-06 14:51:00",1600028896,"2023-07-05 13:26:48","06/06/2023 14:51:00",,"1366-Bldg drain                    ",0,,":Tax Amount",0,0,"2023-06-30 00:00:00"
470813,1366,"BLDG","Work Completed","APH-Plumbing","2023-06-06 10:52:38",,"2023-06-06 14:51:00",1600028896,"2023-07-05 13:26:48","06/06/2023 14:51:00","sepulved    ","1366-Bldg drain                    ",0,,"",0,0,"2023-06-30 00:00:00"
470813,1366,"BLDG","Work Completed","APH-Plumbing","2023-06-06 10:52:38",,"2023-06-06 14:51:00",1600028896,"2023-07-05 13:26:48","06/06/2023 14:51:00",,"1366-Bldg drain                    ",1,"aph_plumbing    ","APH PLUMBING SERVICES",1075,1075,"2023-06-30 00:00:00"
470509,1028,"6H","Work Completed","APH-Plumbing","2023-05-31 14:11:06",,"2023-06-02 14:11:00",1600028896,"2023-07-05 13:26:48","06/02/2023 12:59:00",,"1028-6h-concealed leak             ",0,,":Tax Amount",0,0,"2023-06-30 00:00:00"
471602,1028,"1J","Work Completed","APH-Plumbing","2023-06-20 14:25:53",,"2023-06-20 13:25:00",1600028896,"2023-07-05 13:26:48","06/20/2023 13:25:00",,"1028-1J -Plumbing - Toilet leak    ",0,,":Tax Amount",0,0,"2023-06-30 00:00:00"
470689,1029,"1-B21","Work Completed","APH-Plumbing","2023-06-02 16:31:07",,"2023-06-05 16:31:00",1600028896,"2023-07-05 13:26:48","06/05/2023 14:55:00","sepulved    ","1029-1-B21-PLUMBING                ",0,,"",0,0,"2023-06-30 00:00:00"
470689,1029,"1-B21","Work Completed","APH-Plumbing","2023-06-02 16:31:07",,"2023-06-05 16:31:00",1600028896,"2023-07-05 13:26:48","06/05/2023 14:55:00",,"1029-1-B21-PLUMBING                ",1,"aph_plumbing    ","APH PLUMBING SERVICES",960,960,"2023-06-30 00:00:00"
471564,1028,"3F","Work Completed","APH-Plumbing","2023-06-20 10:44:57",,"2023-06-20 10:44:00",1600028896,"2023-07-05 13:26:48","06/20/2023 13:37:00",,"1028-3F-lead bend                  ",0,,":Tax Amount",0,0,"2023-06-30 00:00:00"
471569,1704,"2D","Work Completed","APH-Plumbing","2023-06-20 10:59:08",,"2023-06-12 10:59:00",1600028896,"2023-07-05 13:26:48","06/12/2023 09:00:00",,"1704-2D-TOILET                     ",0,,":Tax Amount",0,0,"2023-06-30 00:00:00"
470650,3505,"2B","Work Completed","APH-Plumbing","2023-06-02 11:53:48",,"2023-06-05 11:53:00",1600028896,"2023-07-05 13:26:48","06/05/2023 14:44:00","sepulved    ","3505-2B-Plumbing                   ",0,,"",0,0,"2023-06-30 00:00:00"
470650,3505,"2B","Work Completed","APH-Plumbing","2023-06-02 11:53:48",,"2023-06-05 11:53:00",1600028896,"2023-07-05 13:26:48","06/05/2023 14:44:00",,"3505-2B-Plumbing                   ",1,"aph_plumbing    ","APH PLUMBING SERVICES",765,765,"2023-06-30 00:00:00"
471141,3506,"5B","Work Completed","APH-Plumbing","2023-06-09 14:31:04",,"2023-06-23 14:31:00",1600028896,"2023-07-05 13:26:48","06/23/2023 12:20:00",,"3506-5B-PLUMBING                   ",1,"36-00350        ","DELTA 100 DECK FAUCET       DELDELlOO",146.48,146.48,"2023-06-30 00:00:00"
471141,3506,"5B","Work Completed","APH-Plumbing","2023-06-09 14:31:04",,"2023-06-23 14:31:00",1600028896,"2023-07-05 13:26:48","06/23/2023 12:20:00",,"3506-5B-PLUMBING                   ",1,"aph_plumbing    ","APH PLUMBING SERVICES",523.52,523.52,"2023-06-30 00:00:00"
471160,1182,25,"Work Completed","APH-Plumbing","2023-06-12 09:12:24",,"2023-06-14 09:12:00",1600028896,"2023-07-05 13:26:48","06/14/2023 08:43:00",,"1182-25-PLUMBING                   ",1,"aph_plumbing    ","APH PLUMBING SERVICES",2270,2270,"2023-06-30 00:00:00"
470535,1704,"2C","Work Completed","APH-Plumbing","2023-06-01 09:19:05",,"2023-06-01 09:19:00",1600028896,"2023-07-05 13:26:48","06/01/2023 13:05:00",,"1704-2C-RADIATOR LEAK              ",0,,":Tax Amount",0,0,"2023-06-30 00:00:00"
470487,3523,"BOILER","Work Completed","APH-Boiler","2023-05-31 11:35:04",,"2023-05-31 11:35:00",1600028897,"2023-07-05 13:33:48","06/01/2023 15:31:00",,"3523-BOILER PANEL REPAIR           ",1,"aph_boiler      ","APH BOILER SERVICES",270,270,"2023-06-30 00:00:00"
471909,3518,"BOILER","Work Completed","APH-Boiler","2023-06-26 15:09:00",,"2023-06-26 15:09:00",1600028897,"2023-07-05 13:33:48","06/27/2023 09:20:00",,"3518 - HEAT CONTROL                ",1,"aph_boiler      ","APH BOILER SERVICES",686,686,"2023-06-30 00:00:00"
472100,3510,"BOILER","Work Completed","APH-Boiler","2023-06-29 10:26:45",,"2023-06-28 10:26:00",1600028897,"2023-07-05 13:33:48","06/28/2023 08:52:00",,"3510 - HEAT CONTROL                ",1,"aph_boiler      ","APH BOILER SERVICES",180,180,"2023-06-30 00:00:00"
469814,3523,"5B","Work Completed","Violation","2023-05-17 10:29:09",,"2023-06-22 10:47:00",1600028898,"2023-07-05 13:42:36","06/22/2023 20:09:00",,"3523-5B-HPD VIOL-repairs           ",77,110             ,"SQFT   Install a new kitchen floor using underlayment and VCT.",9.3,716.1,"2023-06-30 00:00:00"
471658,1367,"5A","Work Completed","Repairs","2023-06-21 11:22:49",,"2023-06-28 11:22:00",1600028931,"2023-07-11 15:29:51","06/28/2023 19:11:00",,"1367-5A-3 YEAR PAINT               ",1,002             ,"ADD'L WORK NEEDED",1090,1090,"2023-06-30 00:00:00"
471658,1367,"5A","Work Completed","Repairs","2023-06-21 11:22:49",,"2023-06-28 11:22:00",1600028931,"2023-07-11 15:29:51","06/28/2023 19:11:00",,"1367-5A-3 YEAR PAINT               ",4,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,1300,"2023-06-30 00:00:00"
467094,1868,"5D","Work Completed","Repairs","2023-03-29 14:00:27",,"2023-04-07 14:48:00",1600028931,"2023-07-11 15:29:51","06/29/2023 18:55:00",,"1868-5D-3 YEAR PAIN                ",4,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,1300,"2023-06-30 00:00:00"
467094,1868,"5D","Work Completed","Repairs","2023-03-29 14:00:27",,"2023-04-07 14:48:00",1600028931,"2023-07-11 15:29:51","06/29/2023 18:55:00",,"1868-5D-3 YEAR PAIN                ",1,279             ,"Prime bathroom with mildew resistant primer",175,175,"2023-06-30 00:00:00"
472028,3651,"3652-4D","Work Completed","Repairs","2023-06-28 10:30:34",,"2023-06-30 10:30:00",1600028931,"2023-07-11 15:29:51","06/30/2023 19:04:00",,"3652-4D-FLOOR REPAIR               ",6,415             ,"SQFT    Install a new floor in bedroom # 2 using PRE-FINISHED oak flooring.",21.45,128.7,"2023-06-30 00:00:00"
472011,3519,"3H","Work Completed","Supplies","2023-06-27 15:54:42",,"2023-06-27 15:54:00",1600028932,"2023-07-11 15:53:55","06/28/2023 11:50:00",,"3519-3H-SUPPLIES VANITIES          ",2,"35-02075        ","Vanity ( oak) , 19"" x 17""",147.83,295.66,"2023-06-30 00:00:00"
472119,1440,"BLDG","Work Completed","Supplies","2023-06-29 12:06:07",,"2023-06-29 12:06:00",1600028932,"2023-07-11 15:53:55","06/29/2023 11:28:00",,"1440-BLDG-SUPPLY 6-29-23           ",25,"40-00776        ","BAGS, MATTRESS (KING/QUEEN)",5.55,138.75,"2023-06-30 00:00:00"
472119,1440,"BLDG","Work Completed","Supplies","2023-06-29 12:06:07",,"2023-06-29 12:06:00",1600028932,"2023-07-11 15:53:55","06/29/2023 11:28:00",,"1440-BLDG-SUPPLY 6-29-23           ",30,"40-00775        ","BAGS, MATTRESS (TWIN/FULL)",3.84,115.2,"2023-06-30 00:00:00"
471852,1908,22,"Work Completed","APH-Plumbing","2023-06-26 09:23:23",,"2023-06-28 09:23:00",1600028933,"2023-07-11 16:16:26","06/28/2023 09:54:00",,"1908-22-toilet                     ",1,"36-01650        ","Johni Bolt       HERJOHN",6.07,6.07,"2023-06-30 00:00:00"
472154,1059,"1-4A","Work Completed","Repairs","2023-06-29 15:42:45",,"2023-07-05 15:42:00",1600029049,"2023-07-31 14:22:02","07/05/2023 13:10:00",,"1059-1-4A-DOOR FRAME               ",1,"svc             ","SERVICE TO BE RENDERED-CARPENTRY",895,895,"2023-07-30 00:00:00"
471258,3505,"4C","Work Completed","Repairs","2023-06-13 10:44:46",,"2023-06-13 10:44:00",1600029049,"2023-07-31 14:22:02","07/10/2023 13:53:00",,"3505-4C-APARTMENT REPAIR           ",1,283             ,"Install a new 30"" x 80"" prehung door for the bathroom complete with a privacy lock.",425,425,"2023-07-30 00:00:00"
471258,3505,"4C","Work Completed","Repairs","2023-06-13 10:44:46",,"2023-06-13 10:44:00",1600029049,"2023-07-31 14:22:02","07/10/2023 13:53:00",,"3505-4C-APARTMENT REPAIR           ",3,,"REPAIR WINDOW SILL IN BATHTUB WITH WHITE 4 X 4 TILES 3SQ FT",9.6,28.8,"2023-07-30 00:00:00"
471258,3505,"4C","Work Completed","Repairs","2023-06-13 10:44:46",,"2023-06-13 10:44:00",1600029049,"2023-07-31 14:22:02","07/10/2023 13:53:00",,"3505-4C-APARTMENT REPAIR           ",1,125             ,"Install the new kitchen cabinets supplied by the super",385,385,"2023-07-30 00:00:00"
471258,3505,"4C","Work Completed","Repairs","2023-06-13 10:44:46",,"2023-06-13 10:44:00",1600029049,"2023-07-31 14:22:02","07/10/2023 13:53:00",,"3505-4C-APARTMENT REPAIR           ",4,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,1300,"2023-07-30 00:00:00"
471258,3505,"4C","Work Completed","Repairs","2023-06-13 10:44:46",,"2023-06-13 10:44:00",1600029049,"2023-07-31 14:22:02","07/10/2023 13:53:00",,"3505-4C-APARTMENT REPAIR           ",1,120             ,"Demo the kitchen cabinets",385,385,"2023-07-30 00:00:00"
472341,1712,"3F","Work Completed","Repairs","2023-07-06 10:25:20",,"2023-07-07 12:43:00",1600029049,"2023-07-31 14:22:02","07/07/2023 13:16:00",,"1712-3F-cabinet installation       ",1,125             ,"Install the new kitchen cabinets supplied by the super",385,385,"2023-07-30 00:00:00"
469161,7010,"7F","Work Completed","Repairs","2023-05-05 10:04:14",,"2023-05-12 15:53:00",1600029049,"2023-07-31 14:22:02","05/12/2023 15:53:00",,"7010-7F Repair Entire unit Damages ",3,801             ,"PER ROOM  Scrape, Plaster, Paint the complete apartment with white (#160) paint.  (hallway/bathroom/kitchen/bedroom/living room)",325,975,"2023-07-30 00:00:00"
472683,3518,"BLDG","Work Completed","Supplies","2023-07-11 13:34:20",,"2023-07-11 13:34:00",1600029050,"2023-07-31 14:33:38","07/13/2023 09:28:00",,"3518-BLDG-SUPPLY                   ",2,"30-00100        ","Compound, joint 5 gallon",29.69,59.38,"2023-07-30 00:00:00"
472205,2060,"BLDG","Work Completed","Supplies","2023-06-30 14:56:15",,"2023-06-30 14:56:00",1600029050,"2023-07-31 14:33:38","07/05/2023 10:45:00",,"2060-BLDG-SUPPLIES                 ",6,"40-04850        ","Gloves, nitrile (Disposable) 100pc XL",14.51,87.06,"2023-07-30 00:00:00"
472205,2060,"BLDG","Work Completed","Supplies","2023-06-30 14:56:15",,"2023-06-30 14:56:00",1600029050,"2023-07-31 14:33:38","07/05/2023 10:45:00",,"2060-BLDG-SUPPLIES                 ",12,"40-03850        ","Bleach, 1 gallon",4.89,58.68,"2023-07-30 00:00:00"
472205,2060,"BLDG","Work Completed","Supplies","2023-06-30 14:56:15",,"2023-06-30 14:56:00",1600029050,"2023-07-31 14:33:38","07/05/2023 10:45:00",,"2060-BLDG-SUPPLIES                 ",12,"40-06125        ","Paper Towels 1 Roll",1.45,17.4,"2023-07-30 00:00:00"
472205,2060,"BLDG","Work Completed","Supplies","2023-06-30 14:56:15",,"2023-06-30 14:56:00",1600029050,"2023-07-31 14:33:38","07/05/2023 10:45:00",,"2060-BLDG-SUPPLIES                 ",4,"40-00600        ","Bags, Garbage 23x17x46 Regular",37.5,150,"2023-07-30 00:00:00"
472205,2060,"BLDG","Work Completed","Supplies","2023-06-30 14:56:15",,"2023-06-30 14:56:00",1600029050,"2023-07-31 14:33:38","07/05/2023 10:45:00",,"2060-BLDG-SUPPLIES                 ",3,"40-04551        ","Deodorant, lavender (5 gallon containers)",41.47,124.41,"2023-07-30 00:00:00"
472346,1054,"BLDG","Work Completed","Supplies","2023-07-06 10:41:05",,"2023-07-06 10:41:00",1600029050,"2023-07-31 14:33:38","07/06/2023 10:42:00",,"1054-BLDG-SUPPLIES 7-6-23          ",3,"40-06950        ","Tape Electrical",1.5,4.5,"2023-07-30 00:00:00"
472346,1054,"BLDG","Work Completed","Supplies","2023-07-06 10:41:05",,"2023-07-06 10:41:00",1600029050,"2023-07-31 14:33:38","07/06/2023 10:42:00",,"1054-BLDG-SUPPLIES 7-6-23          ",1,"del             ","DELIVERY CHARGE",30,30,"2023-07-30 00:00:00"
472346,1054,"BLDG","Work Completed","Supplies","2023-07-06 10:41:05",,"2023-07-06 10:41:00",1600029050,"2023-07-31 14:33:38","07/06/2023 10:42:00",,"1054-BLDG-SUPPLIES 7-6-23          ",3,"40-03600        ","Battery AA Duracell  4 pack",4.91,14.73,"2023-07-30 00:00:00"
472346,1054,"BLDG","Work Completed","Supplies","2023-07-06 10:41:05",,"2023-07-06 10:41:00",1600029050,"2023-07-31 14:33:38","07/06/2023 10:42:00",,"1054-BLDG-SUPPLIES 7-6-23          ",4,"40-03700        ","Battery, AAA 4 pack",4.91,19.64,"2023-07-30 00:00:00"
471850,1028,"BLDG","Work Completed","Supplies","2023-06-23 17:29:54",,"2023-06-23 17:29:00",1600029050,"2023-07-31 14:33:38","06/27/2023 15:46:00",,"1028-BLDG-SUPPLIES                 ",1,001             ,"DELIVERY",30,30,"2023-07-30 00:00:00"
472617,1002,"BLDG","Work Completed","Supplies","2023-07-11 10:12:14",,"2023-07-11 10:12:00",1600029050,"2023-07-31 14:33:38","07/12/2023 09:14:00",,"1002-BLDG-SUPPLIES                 ",1,"40-04551        ","Deodorant, lavender (5 gallon containers)",41.47,41.47,"2023-07-30 00:00:00"
472617,1002,"BLDG","Work Completed","Supplies","2023-07-11 10:12:14",,"2023-07-11 10:12:00",1600029050,"2023-07-31 14:33:38","07/12/2023 09:14:00",,"1002-BLDG-SUPPLIES                 ",1,"del             ","DELIVERY CHARGE",30,30,"2023-07-30 00:00:00"
472617,1002,"BLDG","Work Completed","Supplies","2023-07-11 10:12:14",,"2023-07-11 10:12:00",1600029050,"2023-07-31 14:33:38","07/12/2023 09:14:00",,"1002-BLDG-SUPPLIES                 ",3,"40-00600        ","Bags, Garbage 23x17x46 Regular",37.5,112.5,"2023-07-30 00:00:00"
472617,1002,"BLDG","Work Completed","Supplies","2023-07-11 10:12:14",,"2023-07-11 10:12:00",1600029050,"2023-07-31 14:33:38","07/12/2023 09:14:00",,"1002-BLDG-SUPPLIES                 ",1,"40-04650        ","Floor Stripper, 5 gallon",62.21,62.21,"2023-07-30 00:00:00"
472617,1002,"BLDG","Work Completed","Supplies","2023-07-11 10:12:14",,"2023-07-11 10:12:00",1600029050,"2023-07-31 14:33:38","07/12/2023 09:14:00",,"1002-BLDG-SUPPLIES                 ",2,"40-05900        ","Mop, Head 24 oz",4.13,8.26,"2023-07-30 00:00:00"
472617,1002,"BLDG","Work Completed","Supplies","2023-07-11 10:12:14",,"2023-07-11 10:12:00",1600029050,"2023-07-31 14:33:38","07/12/2023 09:14:00",,"1002-BLDG-SUPPLIES                 ",4,"40-03850        ","Bleach, 1 gallon",4.89,19.56,"2023-07-30 00:00:00"
466926,1263,"2C","Work Completed","Supplies","2023-03-27 13:05:08",,"2023-07-28 20:16:00",1600029050,"2023-07-31 14:33:38","07/28/2023 20:16:00",,"1263-2C-SUPPLY                     ",1,"05-02800        ","Sink Base 36",388.8,388.8,"2023-07-30 00:00:00"
466926,1263,"2C","Work Completed","Supplies","2023-03-27 13:05:08",,"2023-07-28 20:16:00",1600029050,"2023-07-31 14:33:38","07/28/2023 20:16:00",,"1263-2C-SUPPLY                     ",2,"05-00600        ","Base Cabinet 33",412.85,825.7,"2023-07-30 00:00:00"
466926,1263,"2C","Work Completed","Supplies","2023-03-27 13:05:08",,"2023-07-28 20:16:00",1600029050,"2023-07-31 14:33:38","07/28/2023 20:16:00",,"1263-2C-SUPPLY                     ",2,"05-04301        ","Wall Cab 33/18",207,414,"2023-07-30 00:00:00"
466926,1263,"2C","Work Completed","Supplies","2023-03-27 13:05:08",,"2023-07-28 20:16:00",1600029050,"2023-07-31 14:33:38","07/28/2023 20:16:00",,"1263-2C-SUPPLY                     ",2,"05-02530        ","Toe Kick",59.4,118.8,"2023-07-30 00:00:00"
466926,1263,"2C","Work Completed","Supplies","2023-03-27 13:05:08",,"2023-07-28 20:16:00",1600029050,"2023-07-31 14:33:38","07/28/2023 20:16:00",,"1263-2C-SUPPLY                     ",1,"05-01400        ","Countertop 33",191.45,191.45,"2023-07-30 00:00:00"
